time	V(ina)	V(out_y)	V(sel)	V(selb)
1.406016512196858e-09	0.000000e+00	6.072680e-01	0.000000e+00	5.000000e+00
1.445079012196858e-09	0.000000e+00	6.072767e-01	0.000000e+00	5.000000e+00
1.484141512196858e-09	0.000000e+00	6.072680e-01	0.000000e+00	5.000000e+00
1.523204012196858e-09	0.000000e+00	6.072766e-01	0.000000e+00	5.000000e+00
1.562266512196858e-09	0.000000e+00	6.072680e-01	0.000000e+00	5.000000e+00
1.601329012196858e-09	0.000000e+00	6.072766e-01	0.000000e+00	5.000000e+00
1.640391512196858e-09	0.000000e+00	6.072680e-01	0.000000e+00	5.000000e+00
1.679454012196858e-09	0.000000e+00	6.072766e-01	0.000000e+00	5.000000e+00
1.718516512196858e-09	0.000000e+00	6.072680e-01	0.000000e+00	5.000000e+00
1.757579012196859e-09	0.000000e+00	6.072765e-01	0.000000e+00	5.000000e+00
1.796641512196859e-09	0.000000e+00	6.072681e-01	0.000000e+00	5.000000e+00
1.835704012196859e-09	0.000000e+00	6.072765e-01	0.000000e+00	5.000000e+00
1.874766512196859e-09	0.000000e+00	6.072681e-01	0.000000e+00	5.000000e+00
1.913829012196859e-09	0.000000e+00	6.072764e-01	0.000000e+00	5.000000e+00
1.952891512196859e-09	0.000000e+00	6.072681e-01	0.000000e+00	5.000000e+00
1.991954012196859e-09	0.000000e+00	6.072764e-01	0.000000e+00	5.000000e+00
2.031016512196859e-09	0.000000e+00	6.072681e-01	0.000000e+00	5.000000e+00
2.070079012196859e-09	0.000000e+00	6.072764e-01	0.000000e+00	5.000000e+00
2.109141512196859e-09	0.000000e+00	6.072681e-01	0.000000e+00	5.000000e+00
2.148204012196859e-09	0.000000e+00	6.072763e-01	0.000000e+00	5.000000e+00
2.187266512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.226329012196859e-09	0.000000e+00	6.072763e-01	0.000000e+00	5.000000e+00
2.265391512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.304454012196859e-09	0.000000e+00	6.072763e-01	0.000000e+00	5.000000e+00
2.343516512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.382579012196859e-09	0.000000e+00	6.072762e-01	0.000000e+00	5.000000e+00
2.421641512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.460704012196859e-09	0.000000e+00	6.072761e-01	0.000000e+00	5.000000e+00
2.499766512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.538829012196859e-09	0.000000e+00	6.072761e-01	0.000000e+00	5.000000e+00
2.577891512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.616954012196859e-09	0.000000e+00	6.072761e-01	0.000000e+00	5.000000e+00
2.656016512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.695079012196859e-09	0.000000e+00	6.072761e-01	0.000000e+00	5.000000e+00
2.734141512196859e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.773204012196860e-09	0.000000e+00	6.072760e-01	0.000000e+00	5.000000e+00
2.812266512196860e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.851329012196860e-09	0.000000e+00	6.072760e-01	0.000000e+00	5.000000e+00
2.890391512196860e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
2.929454012196860e-09	0.000000e+00	6.072760e-01	0.000000e+00	5.000000e+00
2.968516512196860e-09	0.000000e+00	6.072682e-01	0.000000e+00	5.000000e+00
3.007579012196860e-09	0.000000e+00	6.072759e-01	0.000000e+00	5.000000e+00
3.046641512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.085704012196860e-09	0.000000e+00	6.072759e-01	0.000000e+00	5.000000e+00
3.124766512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.163829012196860e-09	0.000000e+00	6.072758e-01	0.000000e+00	5.000000e+00
3.202891512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.241954012196860e-09	0.000000e+00	6.072758e-01	0.000000e+00	5.000000e+00
3.281016512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.320079012196860e-09	0.000000e+00	6.072758e-01	0.000000e+00	5.000000e+00
3.359141512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.398204012196860e-09	0.000000e+00	6.072757e-01	0.000000e+00	5.000000e+00
3.437266512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.476329012196860e-09	0.000000e+00	6.072757e-01	0.000000e+00	5.000000e+00
3.515391512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.554454012196860e-09	0.000000e+00	6.072757e-01	0.000000e+00	5.000000e+00
3.593516512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.632579012196860e-09	0.000000e+00	6.072756e-01	0.000000e+00	5.000000e+00
3.671641512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.710704012196860e-09	0.000000e+00	6.072756e-01	0.000000e+00	5.000000e+00
3.749766512196861e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.788829012196860e-09	0.000000e+00	6.072755e-01	0.000000e+00	5.000000e+00
3.827891512196860e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.866954012196859e-09	0.000000e+00	6.072755e-01	0.000000e+00	5.000000e+00
3.906016512196859e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
3.945079012196859e-09	0.000000e+00	6.072755e-01	0.000000e+00	5.000000e+00
3.984141512196858e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
4.023204012196858e-09	0.000000e+00	6.072754e-01	0.000000e+00	5.000000e+00
4.062266512196858e-09	0.000000e+00	6.072683e-01	0.000000e+00	5.000000e+00
4.101329012196857e-09	0.000000e+00	6.072754e-01	0.000000e+00	5.000000e+00
4.140391512196857e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.179454012196856e-09	0.000000e+00	6.072754e-01	0.000000e+00	5.000000e+00
4.218516512196856e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.257579012196856e-09	0.000000e+00	6.072754e-01	0.000000e+00	5.000000e+00
4.296641512196855e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.335704012196855e-09	0.000000e+00	6.072753e-01	0.000000e+00	5.000000e+00
4.374766512196855e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.413829012196854e-09	0.000000e+00	6.072752e-01	0.000000e+00	5.000000e+00
4.452891512196854e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.491954012196853e-09	0.000000e+00	6.072752e-01	0.000000e+00	5.000000e+00
4.531016512196853e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.570079012196853e-09	0.000000e+00	6.072752e-01	0.000000e+00	5.000000e+00
4.609141512196852e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.648204012196852e-09	0.000000e+00	6.072752e-01	0.000000e+00	5.000000e+00
4.687266512196852e-09	0.000000e+00	6.072684e-01	0.000000e+00	5.000000e+00
4.726329012196851e-09	0.000000e+00	6.072751e-01	0.000000e+00	5.000000e+00
4.765391512196851e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
4.804454012196850e-09	0.000000e+00	6.072751e-01	0.000000e+00	5.000000e+00
4.843516512196850e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
4.882579012196850e-09	0.000000e+00	6.072751e-01	0.000000e+00	5.000000e+00
4.921641512196849e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
4.960704012196849e-09	0.000000e+00	6.072750e-01	0.000000e+00	5.000000e+00
4.999766512196849e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.038829012196848e-09	0.000000e+00	6.072750e-01	0.000000e+00	5.000000e+00
5.077891512196848e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.116954012196847e-09	0.000000e+00	6.072749e-01	0.000000e+00	5.000000e+00
5.156016512196847e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.195079012196847e-09	0.000000e+00	6.072749e-01	0.000000e+00	5.000000e+00
5.234141512196846e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.273204012196846e-09	0.000000e+00	6.072749e-01	0.000000e+00	5.000000e+00
5.312266512196846e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.351329012196845e-09	0.000000e+00	6.072749e-01	0.000000e+00	5.000000e+00
5.390391512196845e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.429454012196844e-09	0.000000e+00	6.072748e-01	0.000000e+00	5.000000e+00
5.468516512196844e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.507579012196844e-09	0.000000e+00	6.072748e-01	0.000000e+00	5.000000e+00
5.546641512196843e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.585704012196843e-09	0.000000e+00	6.072748e-01	0.000000e+00	5.000000e+00
5.624766512196843e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.663829012196842e-09	0.000000e+00	6.072748e-01	0.000000e+00	5.000000e+00
5.700000000000001e-09	0.000000e+00	6.072685e-01	0.000000e+00	5.000000e+00
5.703617098780316e-09	0.000000e+00	6.145545e-01	1.808549e-01	5.000000e+00
5.710851296340948e-09	0.000000e+00	6.292344e-01	5.425648e-01	5.000000e+00
5.725319691462212e-09	0.000000e+00	6.388878e-01	1.265985e+00	5.000000e+00
5.744150853920672e-09	0.000000e+00	4.850577e-01	2.207543e+00	5.000000e+00
5.774125152577934e-09	0.000000e+00	1.950231e-01	3.706258e+00	5.000000e+00
5.800000000000001e-09	0.000000e+00	1.000175e-01	5.000000e+00	5.000000e+00
5.802587484742207e-09	0.000000e+00	7.325758e-02	5.000000e+00	4.870626e+00
5.807762454226620e-09	0.000000e+00	2.739531e-02	5.000000e+00	4.611877e+00
5.818112393195447e-09	0.000000e+00	-2.983853e-02	5.000000e+00	4.094380e+00
5.838812271133100e-09	0.000000e+00	-7.420363e-02	5.000000e+00	3.059386e+00
5.868797064877831e-09	0.000000e+00	-8.423594e-02	5.000000e+00	1.560147e+00
5.900000000000001e-09	0.000000e+00	-7.915734e-02	5.000000e+00	0.000000e+00
5.903120293512218e-09	0.000000e+00	-6.577711e-02	5.000000e+00	0.000000e+00
5.909360880536651e-09	0.000000e+00	-4.329658e-02	5.000000e+00	0.000000e+00
5.921842054585519e-09	0.000000e+00	-1.788735e-02	5.000000e+00	0.000000e+00
5.946804402683255e-09	0.000000e+00	-1.597744e-03	5.000000e+00	0.000000e+00
5.985866902683254e-09	0.000000e+00	2.116527e-04	5.000000e+00	0.000000e+00
6.024929402683254e-09	0.000000e+00	-2.430422e-05	5.000000e+00	0.000000e+00
6.063991902683254e-09	0.000000e+00	3.945669e-06	5.000000e+00	0.000000e+00
6.103054402683253e-09	0.000000e+00	-9.811041e-07	5.000000e+00	0.000000e+00
6.142116902683253e-09	0.000000e+00	8.102613e-07	5.000000e+00	0.000000e+00
6.181179402683252e-09	0.000000e+00	-7.077986e-07	5.000000e+00	0.000000e+00
6.220241902683252e-09	0.000000e+00	7.642280e-07	5.000000e+00	0.000000e+00
6.259304402683252e-09	0.000000e+00	-7.011593e-07	5.000000e+00	0.000000e+00
6.298366902683251e-09	0.000000e+00	7.604350e-07	5.000000e+00	0.000000e+00
6.337429402683251e-09	0.000000e+00	-6.981628e-07	5.000000e+00	0.000000e+00
6.376491902683251e-09	0.000000e+00	7.572310e-07	5.000000e+00	0.000000e+00
6.415554402683250e-09	0.000000e+00	-6.952271e-07	5.000000e+00	0.000000e+00
6.454616902683250e-09	0.000000e+00	7.540471e-07	5.000000e+00	0.000000e+00
6.493679402683249e-09	0.000000e+00	-6.923032e-07	5.000000e+00	0.000000e+00
6.532741902683249e-09	0.000000e+00	7.508753e-07	5.000000e+00	0.000000e+00
6.571804402683249e-09	0.000000e+00	-6.893904e-07	5.000000e+00	0.000000e+00
6.610866902683248e-09	0.000000e+00	7.477155e-07	5.000000e+00	0.000000e+00
6.649929402683248e-09	0.000000e+00	-6.864886e-07	5.000000e+00	0.000000e+00
6.688991902683248e-09	0.000000e+00	7.445678e-07	5.000000e+00	0.000000e+00
6.728054402683247e-09	0.000000e+00	-6.835979e-07	5.000000e+00	0.000000e+00
6.767116902683247e-09	0.000000e+00	7.414321e-07	5.000000e+00	0.000000e+00
6.806179402683246e-09	0.000000e+00	-6.807182e-07	5.000000e+00	0.000000e+00
6.845241902683246e-09	0.000000e+00	7.383082e-07	5.000000e+00	0.000000e+00
6.884304402683246e-09	0.000000e+00	-6.778495e-07	5.000000e+00	0.000000e+00
6.923366902683245e-09	0.000000e+00	7.351963e-07	5.000000e+00	0.000000e+00
6.962429402683245e-09	0.000000e+00	-6.749917e-07	5.000000e+00	0.000000e+00
7.001491902683245e-09	0.000000e+00	7.320963e-07	5.000000e+00	0.000000e+00
7.040554402683244e-09	0.000000e+00	-6.721448e-07	5.000000e+00	0.000000e+00
7.079616902683244e-09	0.000000e+00	7.290080e-07	5.000000e+00	0.000000e+00
7.118679402683244e-09	0.000000e+00	-6.693088e-07	5.000000e+00	0.000000e+00
7.157741902683243e-09	0.000000e+00	7.259316e-07	5.000000e+00	0.000000e+00
7.196804402683243e-09	0.000000e+00	-6.664836e-07	5.000000e+00	0.000000e+00
7.235866902683242e-09	0.000000e+00	7.228670e-07	5.000000e+00	0.000000e+00
7.274929402683242e-09	0.000000e+00	-6.636693e-07	5.000000e+00	0.000000e+00
7.313991902683242e-09	0.000000e+00	7.198140e-07	5.000000e+00	0.000000e+00
7.353054402683241e-09	0.000000e+00	-6.608656e-07	5.000000e+00	0.000000e+00
7.392116902683241e-09	0.000000e+00	7.167728e-07	5.000000e+00	0.000000e+00
7.431179402683241e-09	0.000000e+00	-6.580728e-07	5.000000e+00	0.000000e+00
7.470241902683241e-09	0.000000e+00	7.137432e-07	5.000000e+00	0.000000e+00
7.509304402683241e-09	0.000000e+00	-6.552906e-07	5.000000e+00	0.000000e+00
7.548366902683240e-09	0.000000e+00	7.107252e-07	5.000000e+00	0.000000e+00
7.587429402683240e-09	0.000000e+00	-6.525192e-07	5.000000e+00	0.000000e+00
7.626491902683239e-09	0.000000e+00	7.077189e-07	5.000000e+00	0.000000e+00
7.665554402683239e-09	0.000000e+00	-6.497584e-07	5.000000e+00	0.000000e+00
7.704616902683239e-09	0.000000e+00	7.047240e-07	5.000000e+00	0.000000e+00
7.743679402683238e-09	0.000000e+00	-6.470082e-07	5.000000e+00	0.000000e+00
7.782741902683238e-09	0.000000e+00	7.017407e-07	5.000000e+00	0.000000e+00
7.821804402683238e-09	0.000000e+00	-6.442685e-07	5.000000e+00	0.000000e+00
7.860866902683237e-09	0.000000e+00	6.987689e-07	5.000000e+00	0.000000e+00
7.899929402683237e-09	0.000000e+00	-6.415394e-07	5.000000e+00	0.000000e+00
7.938991902683236e-09	0.000000e+00	6.958085e-07	5.000000e+00	0.000000e+00
7.978054402683236e-09	0.000000e+00	-6.388209e-07	5.000000e+00	0.000000e+00
8.017116902683236e-09	0.000000e+00	6.928595e-07	5.000000e+00	0.000000e+00
8.056179402683235e-09	0.000000e+00	-6.361128e-07	5.000000e+00	0.000000e+00
8.095241902683235e-09	0.000000e+00	6.899220e-07	5.000000e+00	0.000000e+00
8.134304402683235e-09	0.000000e+00	-6.334152e-07	5.000000e+00	0.000000e+00
8.173366902683234e-09	0.000000e+00	6.869957e-07	5.000000e+00	0.000000e+00
8.212429402683234e-09	0.000000e+00	-6.307280e-07	5.000000e+00	0.000000e+00
8.251491902683233e-09	0.000000e+00	6.840808e-07	5.000000e+00	0.000000e+00
8.290554402683233e-09	0.000000e+00	-6.280512e-07	5.000000e+00	0.000000e+00
8.329616902683233e-09	0.000000e+00	6.811771e-07	5.000000e+00	0.000000e+00
8.368679402683232e-09	0.000000e+00	-6.253848e-07	5.000000e+00	0.000000e+00
8.407741902683232e-09	0.000000e+00	6.782847e-07	5.000000e+00	0.000000e+00
8.446804402683232e-09	0.000000e+00	-6.227286e-07	5.000000e+00	0.000000e+00
8.485866902683231e-09	0.000000e+00	6.754035e-07	5.000000e+00	0.000000e+00
8.524929402683231e-09	0.000000e+00	-6.200828e-07	5.000000e+00	0.000000e+00
8.563991902683230e-09	0.000000e+00	6.725335e-07	5.000000e+00	0.000000e+00
8.603054402683230e-09	0.000000e+00	-6.174473e-07	5.000000e+00	0.000000e+00
8.642116902683230e-09	0.000000e+00	6.696745e-07	5.000000e+00	0.000000e+00
8.681179402683229e-09	0.000000e+00	-6.148219e-07	5.000000e+00	0.000000e+00
8.720241902683229e-09	0.000000e+00	6.668267e-07	5.000000e+00	0.000000e+00
8.759304402683229e-09	0.000000e+00	-6.122067e-07	5.000000e+00	0.000000e+00
8.798366902683228e-09	0.000000e+00	6.639900e-07	5.000000e+00	0.000000e+00
8.837429402683228e-09	0.000000e+00	-6.096018e-07	5.000000e+00	0.000000e+00
8.876491902683228e-09	0.000000e+00	6.611643e-07	5.000000e+00	0.000000e+00
8.915554402683227e-09	0.000000e+00	-6.070069e-07	5.000000e+00	0.000000e+00
8.954616902683227e-09	0.000000e+00	6.583496e-07	5.000000e+00	0.000000e+00
8.993679402683226e-09	0.000000e+00	-6.044222e-07	5.000000e+00	0.000000e+00
9.032741902683226e-09	0.000000e+00	6.555458e-07	5.000000e+00	0.000000e+00
9.071804402683226e-09	0.000000e+00	-6.018476e-07	5.000000e+00	0.000000e+00
9.110866902683225e-09	0.000000e+00	6.527530e-07	5.000000e+00	0.000000e+00
9.149929402683225e-09	0.000000e+00	-5.992829e-07	5.000000e+00	0.000000e+00
9.188991902683225e-09	0.000000e+00	6.499711e-07	5.000000e+00	0.000000e+00
9.228054402683224e-09	0.000000e+00	-5.967283e-07	5.000000e+00	0.000000e+00
9.267116902683224e-09	0.000000e+00	6.472000e-07	5.000000e+00	0.000000e+00
9.306179402683223e-09	0.000000e+00	-5.941837e-07	5.000000e+00	0.000000e+00
9.345241902683223e-09	0.000000e+00	6.444398e-07	5.000000e+00	0.000000e+00
9.384304402683223e-09	0.000000e+00	-5.916490e-07	5.000000e+00	0.000000e+00
9.423366902683222e-09	0.000000e+00	6.416903e-07	5.000000e+00	0.000000e+00
9.462429402683222e-09	0.000000e+00	-5.891243e-07	5.000000e+00	0.000000e+00
9.501491902683222e-09	0.000000e+00	6.389516e-07	5.000000e+00	0.000000e+00
9.540554402683221e-09	0.000000e+00	-5.866094e-07	5.000000e+00	0.000000e+00
9.579616902683221e-09	0.000000e+00	6.362236e-07	5.000000e+00	0.000000e+00
9.618679402683220e-09	0.000000e+00	-5.841043e-07	5.000000e+00	0.000000e+00
9.657741902683220e-09	0.000000e+00	6.335063e-07	5.000000e+00	0.000000e+00
9.696804402683220e-09	0.000000e+00	-5.816091e-07	5.000000e+00	0.000000e+00
9.735866902683219e-09	0.000000e+00	6.307997e-07	5.000000e+00	0.000000e+00
9.774929402683219e-09	0.000000e+00	-5.791237e-07	5.000000e+00	0.000000e+00
9.813991902683219e-09	0.000000e+00	6.281037e-07	5.000000e+00	0.000000e+00
9.853054402683218e-09	0.000000e+00	-5.766480e-07	5.000000e+00	0.000000e+00
9.892116902683218e-09	0.000000e+00	6.254182e-07	5.000000e+00	0.000000e+00
9.931179402683217e-09	0.000000e+00	-5.741820e-07	5.000000e+00	0.000000e+00
9.970241902683217e-09	0.000000e+00	6.227434e-07	5.000000e+00	0.000000e+00
1.000930440268322e-08	0.000000e+00	-5.717258e-07	5.000000e+00	0.000000e+00
1.004836690268322e-08	0.000000e+00	6.200790e-07	5.000000e+00	0.000000e+00
1.008742940268322e-08	0.000000e+00	-5.692792e-07	5.000000e+00	0.000000e+00
1.012649190268322e-08	0.000000e+00	6.174251e-07	5.000000e+00	0.000000e+00
1.016555440268322e-08	0.000000e+00	-5.668422e-07	5.000000e+00	0.000000e+00
1.020461690268321e-08	0.000000e+00	6.147818e-07	5.000000e+00	0.000000e+00
1.024367940268321e-08	0.000000e+00	-5.644148e-07	5.000000e+00	0.000000e+00
1.028274190268321e-08	0.000000e+00	6.121487e-07	5.000000e+00	0.000000e+00
1.032180440268321e-08	0.000000e+00	-5.619971e-07	5.000000e+00	0.000000e+00
1.036086690268321e-08	0.000000e+00	6.095261e-07	5.000000e+00	0.000000e+00
1.039992940268321e-08	0.000000e+00	-5.595888e-07	5.000000e+00	0.000000e+00
1.043899190268321e-08	0.000000e+00	6.069138e-07	5.000000e+00	0.000000e+00
1.047805440268321e-08	0.000000e+00	-5.571900e-07	5.000000e+00	0.000000e+00
1.051711690268321e-08	0.000000e+00	6.043119e-07	5.000000e+00	0.000000e+00
1.055617940268321e-08	0.000000e+00	-5.548008e-07	5.000000e+00	0.000000e+00
1.059524190268321e-08	0.000000e+00	6.017202e-07	5.000000e+00	0.000000e+00
1.063430440268321e-08	0.000000e+00	-5.524209e-07	5.000000e+00	0.000000e+00
1.067336690268321e-08	0.000000e+00	5.991388e-07	5.000000e+00	0.000000e+00
1.071242940268321e-08	0.000000e+00	-5.500506e-07	5.000000e+00	0.000000e+00
1.075149190268321e-08	0.000000e+00	5.965675e-07	5.000000e+00	0.000000e+00
1.079055440268321e-08	0.000000e+00	-5.476895e-07	5.000000e+00	0.000000e+00
1.082961690268321e-08	0.000000e+00	5.940065e-07	5.000000e+00	0.000000e+00
1.086867940268321e-08	0.000000e+00	-5.453379e-07	5.000000e+00	0.000000e+00
1.090000000000000e-08	0.000000e+00	5.942761e-07	5.000000e+00	0.000000e+00
1.090211551986943e-08	1.057760e-01	3.043813e-02	5.000000e+00	1.057760e-01
1.090634655960829e-08	3.173280e-01	1.101929e-01	5.000000e+00	3.173280e-01
1.091480863908602e-08	7.404320e-01	3.563735e-01	5.000000e+00	7.404320e-01
1.093173279804147e-08	1.586640e+00	1.026078e+00	5.000000e+00	1.586640e+00
1.095518756241493e-08	2.759378e+00	2.055083e+00	5.000000e+00	2.759378e+00
1.098421272534492e-08	4.210636e+00	3.115658e+00	5.000000e+00	4.210636e+00
1.100000000000000e-08	5.000000e+00	3.509018e+00	5.000000e+00	5.000000e+00
1.100157872746551e-08	5.000000e+00	3.510122e+00	4.921063e+00	5.000000e+00
1.100473618239652e-08	5.000000e+00	3.507091e+00	4.763191e+00	5.000000e+00
1.101105109225856e-08	5.000000e+00	3.487110e+00	4.447445e+00	5.000000e+00
1.102368091198262e-08	5.000000e+00	3.460989e+00	3.815954e+00	5.000000e+00
1.104047897499278e-08	5.000000e+00	3.427267e+00	2.976051e+00	5.000000e+00
1.105904274689113e-08	5.000000e+00	3.390332e+00	2.047863e+00	5.000000e+00
1.109617029068783e-08	5.000000e+00	3.317218e+00	1.914855e-01	5.000000e+00
1.110000000000000e-08	5.000000e+00	3.309691e+00	3.907985e-14	5.000000e+00
1.110038297093122e-08	5.000000e+00	3.309736e+00	0.000000e+00	5.000000e+00
1.110114891279365e-08	5.000000e+00	3.309896e+00	0.000000e+00	5.000000e+00
1.110268079651852e-08	5.000000e+00	3.310217e+00	0.000000e+00	5.000000e+00
1.110574456396825e-08	5.000000e+00	3.310813e+00	0.000000e+00	5.000000e+00
1.111187209886772e-08	5.000000e+00	3.311897e+00	0.000000e+00	5.000000e+00
1.112412716866667e-08	5.000000e+00	3.313699e+00	0.000000e+00	5.000000e+00
1.114863730826455e-08	5.000000e+00	3.316432e+00	0.000000e+00	5.000000e+00
1.118769980826455e-08	5.000000e+00	3.319456e+00	0.000000e+00	5.000000e+00
1.122676230826455e-08	5.000000e+00	3.321615e+00	0.000000e+00	5.000000e+00
1.126582480826455e-08	5.000000e+00	3.323294e+00	0.000000e+00	5.000000e+00
1.130488730826455e-08	5.000000e+00	3.324679e+00	0.000000e+00	5.000000e+00
1.134394980826455e-08	5.000000e+00	3.325847e+00	0.000000e+00	5.000000e+00
1.138301230826455e-08	5.000000e+00	3.326869e+00	0.000000e+00	5.000000e+00
1.142207480826455e-08	5.000000e+00	3.327767e+00	0.000000e+00	5.000000e+00
1.146113730826455e-08	5.000000e+00	3.328578e+00	0.000000e+00	5.000000e+00
1.150019980826455e-08	5.000000e+00	3.329306e+00	0.000000e+00	5.000000e+00
1.153926230826455e-08	5.000000e+00	3.329978e+00	0.000000e+00	5.000000e+00
1.157832480826455e-08	5.000000e+00	3.330591e+00	0.000000e+00	5.000000e+00
1.161738730826455e-08	5.000000e+00	3.331166e+00	0.000000e+00	5.000000e+00
1.165644980826454e-08	5.000000e+00	3.331694e+00	0.000000e+00	5.000000e+00
1.169551230826454e-08	5.000000e+00	3.332196e+00	0.000000e+00	5.000000e+00
1.173457480826454e-08	5.000000e+00	3.332661e+00	0.000000e+00	5.000000e+00
1.177363730826454e-08	5.000000e+00	3.333106e+00	0.000000e+00	5.000000e+00
1.181269980826454e-08	5.000000e+00	3.333521e+00	0.000000e+00	5.000000e+00
1.185176230826454e-08	5.000000e+00	3.333921e+00	0.000000e+00	5.000000e+00
1.189082480826454e-08	5.000000e+00	3.334296e+00	0.000000e+00	5.000000e+00
1.192988730826454e-08	5.000000e+00	3.334659e+00	0.000000e+00	5.000000e+00
1.196894980826454e-08	5.000000e+00	3.335000e+00	0.000000e+00	5.000000e+00
1.200801230826454e-08	5.000000e+00	3.335334e+00	0.000000e+00	5.000000e+00
1.204707480826454e-08	5.000000e+00	3.335647e+00	0.000000e+00	5.000000e+00
1.208613730826454e-08	5.000000e+00	3.335954e+00	0.000000e+00	5.000000e+00
1.212519980826454e-08	5.000000e+00	3.336244e+00	0.000000e+00	5.000000e+00
1.216426230826454e-08	5.000000e+00	3.336529e+00	0.000000e+00	5.000000e+00
1.220332480826454e-08	5.000000e+00	3.336798e+00	0.000000e+00	5.000000e+00
1.224238730826454e-08	5.000000e+00	3.337065e+00	0.000000e+00	5.000000e+00
1.228144980826454e-08	5.000000e+00	3.337316e+00	0.000000e+00	5.000000e+00
1.232051230826454e-08	5.000000e+00	3.337566e+00	0.000000e+00	5.000000e+00
1.235957480826454e-08	5.000000e+00	3.337801e+00	0.000000e+00	5.000000e+00
1.239863730826454e-08	5.000000e+00	3.338037e+00	0.000000e+00	5.000000e+00
1.243769980826454e-08	5.000000e+00	3.338259e+00	0.000000e+00	5.000000e+00
1.247676230826454e-08	5.000000e+00	3.338481e+00	0.000000e+00	5.000000e+00
1.251582480826454e-08	5.000000e+00	3.338690e+00	0.000000e+00	5.000000e+00
1.255488730826454e-08	5.000000e+00	3.338901e+00	0.000000e+00	5.000000e+00
1.259394980826454e-08	5.000000e+00	3.339099e+00	0.000000e+00	5.000000e+00
1.263301230826454e-08	5.000000e+00	3.339300e+00	0.000000e+00	5.000000e+00
1.267207480826454e-08	5.000000e+00	3.339488e+00	0.000000e+00	5.000000e+00
1.271113730826453e-08	5.000000e+00	3.339679e+00	0.000000e+00	5.000000e+00
1.275019980826453e-08	5.000000e+00	3.339859e+00	0.000000e+00	5.000000e+00
1.278926230826453e-08	5.000000e+00	3.340041e+00	0.000000e+00	5.000000e+00
1.282832480826453e-08	5.000000e+00	3.340212e+00	0.000000e+00	5.000000e+00
1.286738730826453e-08	5.000000e+00	3.340386e+00	0.000000e+00	5.000000e+00
1.290644980826453e-08	5.000000e+00	3.340550e+00	0.000000e+00	5.000000e+00
1.294551230826453e-08	5.000000e+00	3.340717e+00	0.000000e+00	5.000000e+00
1.298457480826453e-08	5.000000e+00	3.340874e+00	0.000000e+00	5.000000e+00
