time	V(vdd)*Ix(xinv_20_1@0:vdd)
3.657294082552595e-09	6.853247e-06
3.696356582552595e-09	-6.702700e-06
3.735419082552595e-09	6.555498e-06
3.774481582552595e-09	-6.411295e-06
3.813544082552594e-09	6.270310e-06
3.852606582552594e-09	-6.132202e-06
3.891669082552593e-09	5.997188e-06
3.930731582552593e-09	-5.864934e-06
3.969794082552593e-09	5.735657e-06
4.008856582552592e-09	-5.609027e-06
4.047919082552592e-09	5.485260e-06
4.086981582552592e-09	-5.364030e-06
4.126044082552591e-09	5.245556e-06
4.165106582552591e-09	-5.129514e-06
4.204169082552590e-09	5.016122e-06
4.243231582552590e-09	-4.905061e-06
4.282294082552590e-09	4.796550e-06
4.321356582552589e-09	-4.690273e-06
4.360419082552589e-09	4.586449e-06
4.399481582552589e-09	-4.484765e-06
4.438544082552588e-09	4.385442e-06
4.477606582552588e-09	-4.288169e-06
4.516669082552587e-09	4.193166e-06
4.555731582552587e-09	-4.100127e-06
4.594794082552587e-09	4.009273e-06
4.633856582552586e-09	-3.920300e-06
4.672919082552586e-09	3.833428e-06
4.711981582552586e-09	-3.748357e-06
4.751044082552585e-09	3.665308e-06
4.790106582552585e-09	-3.583983e-06
4.829169082552584e-09	3.504603e-06
4.868231582552584e-09	-3.426874e-06
4.907294082552584e-09	3.351016e-06
4.946356582552583e-09	-3.276737e-06
4.985419082552583e-09	3.204259e-06
5.024481582552583e-09	-3.133292e-06
5.063544082552582e-09	3.064057e-06
5.102606582552582e-09	-2.996268e-06
5.141669082552581e-09	2.930145e-06
5.180731582552581e-09	-2.865405e-06
5.219794082552581e-09	2.802267e-06
5.258856582552580e-09	-2.740453e-06
5.297919082552580e-09	2.680180e-06
5.336981582552580e-09	-2.621172e-06
5.376044082552579e-09	2.563648e-06
5.415106582552579e-09	-2.507332e-06
5.454169082552578e-09	2.452444e-06
5.493231582552578e-09	-2.398710e-06
5.532294082552578e-09	2.346350e-06
5.571356582552577e-09	-2.295093e-06
5.610419082552577e-09	2.245157e-06
5.649481582552577e-09	-2.196275e-06
5.688544082552576e-09	2.148665e-06
5.727606582552576e-09	-2.102061e-06
5.750000000000000e-09	2.023494e-06
5.752239341744743e-09	5.153837e-04
5.756718025234228e-09	5.455093e-04
5.765675392213197e-09	5.997725e-04
5.783590126171137e-09	1.890935e-03
5.801711608914066e-09	3.102595e-03
5.820784182650991e-09	4.761595e-03
5.850000000000000e-09	6.767050e-03
5.852921581734901e-09	6.242392e-03
5.858764745204702e-09	6.113059e-03
5.870451072144306e-09	6.060915e-03
5.893823726023514e-09	5.719644e-03
5.932148925650821e-09	5.130332e-03
5.971211425650821e-09	3.991263e-03
6.010273925650821e-09	3.127257e-03
6.044210595446656e-09	2.451190e-03
6.071428017830706e-09	2.024120e-03
6.102442881911288e-09	1.339125e-03
6.133746031321690e-09	9.501855e-04
6.168132521041731e-09	5.200684e-04
6.207195021041730e-09	3.597758e-04
6.246257521041730e-09	1.413248e-04
6.285320021041729e-09	1.415281e-04
6.324382521041729e-09	1.902942e-05
6.363445021041729e-09	7.074756e-05
6.402507521041728e-09	-1.938091e-05
6.441570021041728e-09	4.755225e-05
6.480632521041728e-09	-3.093094e-05
6.519695021041727e-09	3.955314e-05
6.558757521041727e-09	-3.396722e-05
6.597820021041726e-09	3.639598e-05
6.636882521041726e-09	-3.432137e-05
6.675945021041726e-09	3.479426e-05
6.715007521041725e-09	-3.384273e-05
6.754070021041725e-09	3.371487e-05
6.793132521041725e-09	-3.313172e-05
6.832195021041724e-09	3.282936e-05
6.871257521041724e-09	-3.236736e-05
6.910320021041723e-09	3.202002e-05
6.949382521041723e-09	-3.159814e-05
6.988445021041723e-09	3.125586e-05
7.027507521041722e-09	-3.084679e-05
7.066570021041722e-09	3.051497e-05
7.105632521041722e-09	-3.011801e-05
7.144695021041721e-09	2.979638e-05
7.183757521041721e-09	-2.941102e-05
7.222820021041720e-09	2.909926e-05
7.261882521041720e-09	-2.872508e-05
7.300945021041720e-09	2.842281e-05
7.340007521041719e-09	-2.805942e-05
7.379070021041719e-09	2.776632e-05
7.418132521041719e-09	-2.741333e-05
7.457195021041719e-09	2.712906e-05
7.496257521041719e-09	-2.678613e-05
7.535320021041718e-09	2.651037e-05
7.574382521041718e-09	-2.617715e-05
7.613445021041718e-09	2.590961e-05
7.652507521041717e-09	-2.558576e-05
7.691570021041717e-09	2.532613e-05
7.730632521041716e-09	-2.501135e-05
7.769695021041716e-09	2.475935e-05
7.808757521041716e-09	-2.445333e-05
7.847820021041715e-09	2.420870e-05
7.886882521041715e-09	-2.391114e-05
7.925945021041715e-09	2.367362e-05
7.965007521041714e-09	-2.338425e-05
8.004070021041714e-09	2.315359e-05
8.043132521041713e-09	-2.287213e-05
8.082195021041713e-09	2.264810e-05
8.121257521041713e-09	-2.237430e-05
8.160320021041712e-09	2.215666e-05
8.199382521041712e-09	-2.189026e-05
8.238445021041712e-09	2.167880e-05
8.277507521041711e-09	-2.141957e-05
8.316570021041711e-09	2.121407e-05
8.355632521041710e-09	-2.096177e-05
8.394695021041710e-09	2.076204e-05
8.433757521041710e-09	-2.051646e-05
8.472820021041709e-09	2.032229e-05
8.511882521041709e-09	-2.008321e-05
8.550945021041709e-09	1.989443e-05
8.590007521041708e-09	-1.966164e-05
8.629070021041708e-09	1.947806e-05
8.668132521041707e-09	-1.925137e-05
8.707195021041707e-09	1.907282e-05
8.746257521041707e-09	-1.885204e-05
8.785320021041706e-09	1.867835e-05
8.824382521041706e-09	-1.846329e-05
8.863445021041706e-09	1.829431e-05
8.902507521041705e-09	-1.808479e-05
8.941570021041705e-09	1.792037e-05
8.980632521041704e-09	-1.771622e-05
9.019695021041704e-09	1.755621e-05
9.058757521041704e-09	-1.735727e-05
9.097820021041703e-09	1.720152e-05
9.136882521041703e-09	-1.700763e-05
9.175945021041703e-09	1.685600e-05
9.215007521041702e-09	-1.666701e-05
9.254070021041702e-09	1.651939e-05
9.293132521041701e-09	-1.633515e-05
9.332195021041701e-09	1.619139e-05
9.371257521041701e-09	-1.601176e-05
9.410320021041700e-09	1.587175e-05
9.449382521041700e-09	-1.569659e-05
9.488445021041700e-09	1.556022e-05
9.527507521041699e-09	-1.538940e-05
9.566570021041699e-09	1.525654e-05
9.605632521041698e-09	-1.508993e-05
9.644695021041698e-09	1.496049e-05
9.683757521041698e-09	-1.479797e-05
9.722820021041697e-09	1.467183e-05
9.761882521041697e-09	-1.451327e-05
9.800945021041697e-09	1.439034e-05
9.840007521041696e-09	-1.423564e-05
9.879070021041696e-09	1.411581e-05
9.918132521041695e-09	-1.396486e-05
9.957195021041695e-09	1.384804e-05
9.996257521041695e-09	-1.370072e-05
1.003532002104169e-08	1.358683e-05
1.007438252104169e-08	-1.344304e-05
1.011344502104169e-08	1.333199e-05
1.015250752104169e-08	-1.319163e-05
1.019157002104169e-08	1.308333e-05
1.023063252104169e-08	-1.294631e-05
1.026969502104169e-08	1.284068e-05
1.030875752104169e-08	-1.270690e-05
1.034782002104169e-08	1.260386e-05
1.038688252104169e-08	-1.247323e-05
1.042594502104169e-08	1.237271e-05
1.046500752104169e-08	-1.224514e-05
1.050407002104169e-08	1.214707e-05
1.054313252104169e-08	-1.202248e-05
1.058219502104169e-08	1.192677e-05
1.062125752104169e-08	-1.180508e-05
1.066032002104169e-08	1.171168e-05
1.069938252104169e-08	-1.159281e-05
1.073844502104169e-08	1.150164e-05
1.077750752104169e-08	-1.138551e-05
1.080000000000000e-08	1.122305e-05
1.080224924789583e-08	-6.249683e-04
1.080674774368749e-08	-7.838103e-04
1.081574473527082e-08	-7.443625e-04
1.083317727843751e-08	-8.084031e-04
1.085728623361063e-08	-4.564953e-04
1.088363673656873e-08	-4.532489e-04
1.090000000000000e-08	-7.998775e-05
1.090163632634313e-08	2.697329e-04
1.090490897902938e-08	3.087346e-04
1.091145428440189e-08	2.447809e-04
1.092454489514691e-08	2.430097e-04
1.095072611663695e-08	1.949447e-04
1.098190411879590e-08	1.919976e-04
1.102096661879590e-08	1.517676e-04
1.106002911879589e-08	1.465182e-04
1.109909161879589e-08	9.486239e-05
1.113815411879589e-08	1.016681e-04
1.116887433892491e-08	7.660468e-05
1.120177348258033e-08	8.981808e-05
1.124083598258033e-08	4.355958e-05
1.127989848258033e-08	5.464106e-05
1.131896098258033e-08	1.103876e-05
1.135802348258032e-08	3.101309e-05
1.139708598258032e-08	-3.759729e-06
1.143614848258032e-08	2.081547e-05
1.147521098258032e-08	-9.653025e-06
1.151427348258032e-08	1.643559e-05
1.155333598258032e-08	-1.183529e-05
1.159239848258032e-08	1.445528e-05
1.163146098258032e-08	-1.250450e-05
1.167052348258032e-08	1.345568e-05
1.170958598258032e-08	-1.257286e-05
1.174864848258032e-08	1.285741e-05
1.178771098258032e-08	-1.240705e-05
1.182677348258032e-08	1.242735e-05
1.186583598258032e-08	-1.215410e-05
1.190489848258032e-08	1.207153e-05
1.194396098258032e-08	-1.187274e-05
1.198302348258032e-08	1.175219e-05
1.202208598258032e-08	-1.158674e-05
1.206114848258032e-08	1.145377e-05
1.210021098258032e-08	-1.130426e-05
1.213927348258032e-08	1.116958e-05
1.217833598258032e-08	-1.102950e-05
1.221739848258032e-08	1.089695e-05
1.225646098258032e-08	-1.076355e-05
1.229552348258032e-08	1.063462e-05
1.233458598258032e-08	-1.050661e-05
1.237364848258032e-08	1.038177e-05
1.241271098258031e-08	-1.025852e-05
1.245177348258031e-08	1.013787e-05
1.249083598258031e-08	-1.001902e-05
1.252989848258031e-08	9.902509e-06
1.256896098258031e-08	-9.787829e-06
1.260802348258031e-08	9.675325e-06
1.264708598258031e-08	-9.564626e-06
1.268614848258031e-08	9.455997e-06
1.272521098258031e-08	-9.349116e-06
1.276427348258031e-08	9.244217e-06
1.280333598258031e-08	-9.141002e-06
1.284239848258031e-08	9.039694e-06
1.288146098258031e-08	-8.940003e-06
1.292052348258031e-08	8.842147e-06
1.295958598258031e-08	-8.745844e-06
1.299864848258031e-08	8.651308e-06
1.303771098258031e-08	-8.558262e-06
1.307677348258031e-08	8.466919e-06
1.311583598258031e-08	-8.377004e-06
1.315489848258031e-08	8.288731e-06
1.319396098258031e-08	-8.201826e-06
1.323302348258031e-08	8.116504e-06
1.327208598258031e-08	-8.032494e-06
1.331114848258031e-08	7.950010e-06
1.335021098258031e-08	-7.868783e-06
1.338927348258031e-08	7.789027e-06
1.342833598258030e-08	-7.710476e-06
1.346739848258030e-08	7.633342e-06
1.350646098258030e-08	-7.557363e-06
1.354552348258030e-08	7.482752e-06
1.358458598258030e-08	-7.409246e-06
1.362364848258030e-08	7.337059e-06
1.366271098258030e-08	-7.265930e-06
