time	V(clk)	V(clkb)	V(ind)	V(outq)
5.249214214382869e-10	5.000000e+00	0.000000e+00	0.000000e+00	3.513841e-03
5.639839214382869e-10	5.000000e+00	0.000000e+00	0.000000e+00	2.519147e-03
6.030464214382869e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.873048e-03
6.421089214382870e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.376204e-03
6.811714214382870e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.045836e-03
7.202339214382871e-10	5.000000e+00	0.000000e+00	0.000000e+00	7.679151e-04
7.592964214382871e-10	5.000000e+00	0.000000e+00	0.000000e+00	5.924465e-04
7.983589214382871e-10	5.000000e+00	0.000000e+00	0.000000e+00	4.299273e-04
8.374214214382872e-10	5.000000e+00	0.000000e+00	0.000000e+00	3.381223e-04
8.764839214382872e-10	5.000000e+00	0.000000e+00	0.000000e+00	2.399053e-04
9.155464214382873e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.944343e-04
9.546089214382872e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.327767e-04
9.936714214382872e-10	5.000000e+00	0.000000e+00	0.000000e+00	1.130071e-04
1.032733921438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	7.236483e-05
1.071796421438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	6.672521e-05
1.110858921438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.835054e-05
1.149921421438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.033929e-05
1.188983921438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.927139e-05
1.228046421438287e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.557322e-05
1.267108921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	9.101303e-06
1.306171421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.688162e-05
1.345233921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.141975e-06
1.384296421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.167620e-05
1.423358921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-1.228461e-07
1.462421421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	8.558917e-06
1.501483921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-1.830356e-06
1.540546421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	6.686635e-06
1.579608921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-2.642974e-06
1.618671421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.483116e-06
1.657733921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-2.968975e-06
1.696796421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.595428e-06
1.735858921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-3.114363e-06
1.774921421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.972947e-06
1.813983921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-3.025901e-06
1.853046421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.506149e-06
1.892108921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-2.851660e-06
1.931171421438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.161043e-06
1.970233921438288e-09	5.000000e+00	0.000000e+00	0.000000e+00	-2.582963e-06
2.000000000000000e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.777541e-06
2.002976607856171e-09	5.000000e+00	0.000000e+00	1.488304e-01	3.372465e-05
2.008929823568513e-09	5.000000e+00	0.000000e+00	4.464912e-01	1.732622e-04
2.020836254993198e-09	5.000000e+00	0.000000e+00	1.041813e+00	7.166596e-04
2.039263056577665e-09	5.000000e+00	0.000000e+00	1.963153e+00	1.223135e-03
2.064026111503293e-09	5.000000e+00	0.000000e+00	3.201306e+00	-3.480149e-04
2.087294612194017e-09	5.000000e+00	0.000000e+00	4.364731e+00	-5.267764e-03
2.100000000000000e-09	5.000000e+00	0.000000e+00	5.000000e+00	-9.619108e-03
2.101270538780599e-09	5.000000e+00	0.000000e+00	5.000000e+00	-1.013011e-02
2.103811616341795e-09	5.000000e+00	0.000000e+00	5.000000e+00	-1.117100e-02
2.108893771464188e-09	5.000000e+00	0.000000e+00	5.000000e+00	-1.328235e-02
2.119058081708975e-09	5.000000e+00	0.000000e+00	5.000000e+00	-1.838772e-02
2.134813739937633e-09	5.000000e+00	0.000000e+00	5.000000e+00	-2.821477e-02
2.166325056394949e-09	5.000000e+00	0.000000e+00	5.000000e+00	-1.947883e-02
2.205387556394949e-09	5.000000e+00	0.000000e+00	5.000000e+00	1.472339e-01
2.244450056394950e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.270103e-01
2.283512556394950e-09	5.000000e+00	0.000000e+00	5.000000e+00	1.195685e+00
2.322575056394950e-09	5.000000e+00	0.000000e+00	5.000000e+00	2.204236e+00
2.361637556394950e-09	5.000000e+00	0.000000e+00	5.000000e+00	3.355304e+00
2.391531800062109e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.080816e+00
2.425077149587806e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.562303e+00
2.462076296639424e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.792583e+00
2.488123856927686e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.857062e+00
2.519811466719850e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.911116e+00
2.550253718612078e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.947590e+00
2.582053127823496e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.970949e+00
2.616069787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.984560e+00
2.655132287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.992167e+00
2.694194787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.995678e+00
2.733257287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.997379e+00
2.772319787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.998326e+00
2.811382287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.998867e+00
2.850444787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999237e+00
2.889507287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999459e+00
2.928569787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999635e+00
2.967632287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999733e+00
3.006694787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999825e+00
3.045757287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999866e+00
3.084819787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999917e+00
3.123882287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999931e+00
3.162944787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999962e+00
3.202007287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999963e+00
3.241069787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999984e+00
3.280132287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999979e+00
3.319194787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
3.358257287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999987e+00
3.397319787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000000e+00
3.436382287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999990e+00
3.475444787426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000003e+00
3.514507287426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999993e+00
3.553569787426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000004e+00
3.592632287426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999994e+00
3.631694787426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
3.670757287426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999994e+00
3.709819787426904e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
3.748882287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
3.787944787426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
3.827007287426903e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
3.866069787426902e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
3.905132287426902e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
3.944194787426902e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
3.983257287426901e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
4.022319787426901e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
4.061382287426900e-09	5.000000e+00	0.000000e+00	5.000000e+00	4.999995e+00
4.100000000000000e-09	5.000000e+00	0.000000e+00	5.000000e+00	5.000005e+00
4.103062113967586e-09	5.000000e+00	0.000000e+00	4.846894e+00	4.999920e+00
4.109186341902758e-09	5.000000e+00	0.000000e+00	4.540683e+00	4.999625e+00
4.121434797773100e-09	5.000000e+00	0.000000e+00	3.928260e+00	4.998693e+00
4.136704687414155e-09	5.000000e+00	0.000000e+00	3.164766e+00	4.998625e+00
4.157311997034826e-09	5.000000e+00	0.000000e+00	2.134400e+00	5.003374e+00
4.182552908336016e-09	5.000000e+00	0.000000e+00	8.723546e-01	5.019265e+00
4.200000000000000e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.036281e+00
4.201744709166399e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.038210e+00
4.205234127499196e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.042330e+00
4.212212964164790e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.051824e+00
4.225469557538552e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.058424e+00
4.251982744286079e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.997173e+00
4.283593147277710e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.821668e+00
4.322655647277710e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.477964e+00
4.361718147277710e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.949786e+00
4.400780647277709e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.211703e+00
4.439843147277709e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.324306e+00
4.474794873901647e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.489272e+00
4.510078837554972e-09	5.000000e+00	0.000000e+00	0.000000e+00	8.152528e-01
4.542739864341701e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.485959e-01
4.572848735175373e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.627032e-01
4.604376492806614e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.433212e-01
4.643438992806613e-09	5.000000e+00	0.000000e+00	0.000000e+00	6.409659e-02
4.682501492806613e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.863793e-02
4.721563992806612e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.364678e-02
4.760626492806612e-09	5.000000e+00	0.000000e+00	0.000000e+00	7.175595e-03
4.799688992806612e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.284334e-03
4.838751492806611e-09	5.000000e+00	0.000000e+00	0.000000e+00	2.769220e-03
4.877813992806611e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.960789e-03
4.916876492806611e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.389165e-03
4.955938992806610e-09	5.000000e+00	0.000000e+00	0.000000e+00	1.052993e-03
4.995001492806610e-09	5.000000e+00	0.000000e+00	0.000000e+00	7.563473e-04
5.034063992806609e-09	5.000000e+00	0.000000e+00	0.000000e+00	5.931354e-04
5.073126492806609e-09	5.000000e+00	0.000000e+00	0.000000e+00	4.187852e-04
5.100000000000000e-09	5.000000e+00	0.000000e+00	0.000000e+00	3.704957e-04
5.101491272665650e-09	4.925436e+00	7.456363e-02	0.000000e+00	4.447277e-04
5.104473817996950e-09	4.776309e+00	2.236909e-01	0.000000e+00	6.137998e-04
5.110438908659550e-09	4.478055e+00	5.219454e-01	0.000000e+00	9.441277e-04
5.122369089984748e-09	3.881546e+00	1.118454e+00	0.000000e+00	5.352341e-04
5.141261828799368e-09	2.936908e+00	2.063092e+00	0.000000e+00	-9.565718e-04
5.168045342270708e-09	1.597733e+00	3.402267e+00	0.000000e+00	-1.286419e-03
5.197231075571117e-09	1.384462e-01	4.861554e+00	0.000000e+00	-2.123706e-03
5.200000000000000e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.318779e-03
5.200276892442889e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.294633e-03
5.200830677328666e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.212685e-03
5.201938247100219e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.012038e-03
5.204153386643326e-09	0.000000e+00	5.000000e+00	0.000000e+00	-1.659020e-03
5.208583665729539e-09	0.000000e+00	5.000000e+00	0.000000e+00	-1.055069e-03
5.217444223901967e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.095298e-04
5.235165340246822e-09	0.000000e+00	5.000000e+00	0.000000e+00	6.226823e-04
5.270607572936531e-09	0.000000e+00	5.000000e+00	0.000000e+00	8.778174e-04
5.309670072936530e-09	0.000000e+00	5.000000e+00	0.000000e+00	6.397386e-04
5.348732572936530e-09	0.000000e+00	5.000000e+00	0.000000e+00	4.562741e-04
5.387795072936530e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.379554e-04
5.426857572936529e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.503189e-04
5.465920072936529e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.902342e-04
5.504982572936529e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.413899e-04
5.544045072936528e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.087516e-04
5.583107572936528e-09	0.000000e+00	5.000000e+00	0.000000e+00	8.015271e-05
5.622170072936528e-09	0.000000e+00	5.000000e+00	0.000000e+00	6.252954e-05
5.661232572936527e-09	0.000000e+00	5.000000e+00	0.000000e+00	4.530135e-05
5.700295072936527e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.616109e-05
5.739357572936526e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.542248e-05
5.778420072936526e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.109789e-05
5.817482572936526e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.408217e-05
5.856545072936525e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.248677e-05
5.895607572936525e-09	0.000000e+00	5.000000e+00	0.000000e+00	7.616105e-06
5.934670072936525e-09	0.000000e+00	5.000000e+00	0.000000e+00	7.559794e-06
5.973732572936524e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.933067e-06
6.000000000000001e-09	0.000000e+00	5.000000e+00	5.684342e-14	5.092435e-06
6.002626742706348e-09	0.000000e+00	5.000000e+00	1.313371e-01	4.192208e-06
6.007880228119044e-09	0.000000e+00	5.000000e+00	3.940114e-01	3.965969e-06
6.018387198944434e-09	0.000000e+00	5.000000e+00	9.193599e-01	3.659531e-06
6.037736151987817e-09	0.000000e+00	5.000000e+00	1.886808e+00	2.945214e-06
6.067855796825904e-09	0.000000e+00	5.000000e+00	3.392790e+00	2.339033e-06
6.091796292208492e-09	0.000000e+00	5.000000e+00	4.589815e+00	1.656834e-06
6.100000000000001e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.609546e-06
6.100820370779152e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.487852e-06
6.102461112337454e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.439063e-06
6.105742595454058e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.494744e-06
6.112305561687265e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.483988e-06
6.125431494153679e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.528597e-06
6.151683359086508e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.496310e-06
6.174190422695943e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.647208e-06
6.202355391030297e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.444076e-06
6.232200094918007e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.110033e-06
6.264752349733063e-09	0.000000e+00	5.000000e+00	5.000000e+00	7.209031e-07
6.298114019197616e-09	0.000000e+00	5.000000e+00	5.000000e+00	5.267507e-07
6.337176519197615e-09	0.000000e+00	5.000000e+00	5.000000e+00	3.172471e-07
6.376239019197615e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.587835e-07
6.415301519197615e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.553297e-07
6.454364019197614e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.516997e-07
6.493426519197614e-09	0.000000e+00	5.000000e+00	5.000000e+00	8.190385e-08
6.532489019197614e-09	0.000000e+00	5.000000e+00	5.000000e+00	9.734936e-08
6.571551519197613e-09	0.000000e+00	5.000000e+00	5.000000e+00	4.279469e-08
6.610614019197613e-09	0.000000e+00	5.000000e+00	5.000000e+00	6.787716e-08
6.649676519197612e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.225545e-08
6.688739019197612e-09	0.000000e+00	5.000000e+00	5.000000e+00	5.053352e-08
6.727801519197612e-09	0.000000e+00	5.000000e+00	5.000000e+00	9.657096e-09
6.766864019197611e-09	0.000000e+00	5.000000e+00	5.000000e+00	4.005869e-08
6.805926519197611e-09	0.000000e+00	5.000000e+00	5.000000e+00	3.256651e-09
6.844989019197611e-09	0.000000e+00	5.000000e+00	5.000000e+00	3.414380e-08
6.884051519197610e-09	0.000000e+00	5.000000e+00	5.000000e+00	-3.067043e-10
6.923114019197610e-09	0.000000e+00	5.000000e+00	5.000000e+00	3.044320e-08
6.962176519197609e-09	0.000000e+00	5.000000e+00	5.000000e+00	-2.181082e-09
7.001239019197609e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.810391e-08
7.040301519197609e-09	0.000000e+00	5.000000e+00	5.000000e+00	-3.083365e-09
7.079364019197608e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.652335e-08
7.118426519197608e-09	0.000000e+00	5.000000e+00	5.000000e+00	-3.417639e-09
7.157489019197608e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.539221e-08
7.196551519197607e-09	0.000000e+00	5.000000e+00	5.000000e+00	-3.408091e-09
7.235614019197607e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.453702e-08
7.274676519197606e-09	0.000000e+00	5.000000e+00	5.000000e+00	-3.207303e-09
7.313739019197606e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.383999e-08
7.352801519197606e-09	0.000000e+00	5.000000e+00	5.000000e+00	-2.905825e-09
7.391864019197605e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.323881e-08
7.430926519197605e-09	0.000000e+00	5.000000e+00	5.000000e+00	-2.553080e-09
7.469989019197605e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.269844e-08
7.509051519197604e-09	0.000000e+00	5.000000e+00	5.000000e+00	-2.176761e-09
7.548114019197604e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.219878e-08
7.587176519197603e-09	0.000000e+00	5.000000e+00	5.000000e+00	-1.792412e-09
7.626239019197603e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.172824e-08
7.665301519197603e-09	0.000000e+00	5.000000e+00	5.000000e+00	-1.408732e-09
7.704364019197602e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.127990e-08
7.743426519197602e-09	0.000000e+00	5.000000e+00	5.000000e+00	-1.030548e-09
7.782489019197602e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.084977e-08
7.821551519197601e-09	0.000000e+00	5.000000e+00	5.000000e+00	-6.603548e-10
7.860614019197601e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.043532e-08
7.899676519197600e-09	0.000000e+00	5.000000e+00	5.000000e+00	-2.994607e-10
7.938739019197600e-09	0.000000e+00	5.000000e+00	5.000000e+00	2.003499e-08
7.977801519197600e-09	0.000000e+00	5.000000e+00	5.000000e+00	5.157591e-11
8.016864019197599e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.964910e-08
8.055926519197599e-09	0.000000e+00	5.000000e+00	5.000000e+00	3.930067e-10
8.094989019197599e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.928365e-08
8.100000000000001e-09	0.000000e+00	5.000000e+00	5.000000e+00	1.634993e-09
8.100501098080242e-09	0.000000e+00	5.000000e+00	4.974945e+00	-8.258406e-08
8.101503294240723e-09	0.000000e+00	5.000000e+00	4.924835e+00	-1.428797e-07
8.103507686561685e-09	0.000000e+00	5.000000e+00	4.824615e+00	-9.604094e-08
8.107516471203606e-09	0.000000e+00	5.000000e+00	4.624177e+00	-9.156420e-08
8.115534040487450e-09	0.000000e+00	5.000000e+00	4.223298e+00	-4.838856e-08
8.127860268252006e-09	0.000000e+00	5.000000e+00	3.606987e+00	1.154052e-07
8.142905750300395e-09	0.000000e+00	5.000000e+00	2.854712e+00	3.230536e-07
8.159782562500773e-09	0.000000e+00	5.000000e+00	2.010872e+00	3.353373e-07
8.183984612543073e-09	0.000000e+00	5.000000e+00	8.007694e-01	7.381243e-07
8.200000000000001e-09	0.000000e+00	5.000000e+00	0.000000e+00	5.353855e-07
8.201601538745694e-09	0.000000e+00	5.000000e+00	0.000000e+00	6.302881e-07
8.204804616237079e-09	0.000000e+00	5.000000e+00	0.000000e+00	5.404626e-07
8.211210771219850e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.833892e-07
8.222961444883508e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.621102e-07
8.246462792210822e-09	0.000000e+00	5.000000e+00	0.000000e+00	-6.747800e-07
8.268342592236695e-09	0.000000e+00	5.000000e+00	0.000000e+00	-5.435963e-07
8.295567320769329e-09	0.000000e+00	5.000000e+00	0.000000e+00	-3.499564e-07
8.328014437399069e-09	0.000000e+00	5.000000e+00	0.000000e+00	-9.193087e-08
8.364768358516690e-09	0.000000e+00	5.000000e+00	0.000000e+00	-3.878784e-09
8.403830858516690e-09	0.000000e+00	5.000000e+00	0.000000e+00	7.547068e-08
8.442893358516689e-09	0.000000e+00	5.000000e+00	0.000000e+00	4.619773e-08
8.481955858516689e-09	0.000000e+00	5.000000e+00	0.000000e+00	7.281744e-08
8.521018358516689e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.074461e-08
8.560080858516688e-09	0.000000e+00	5.000000e+00	0.000000e+00	5.488436e-08
8.599143358516688e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.725720e-08
8.638205858516688e-09	0.000000e+00	5.000000e+00	0.000000e+00	4.196243e-08
8.677268358516687e-09	0.000000e+00	5.000000e+00	0.000000e+00	8.588039e-09
8.716330858516687e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.406948e-08
8.755393358516686e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.747102e-09
8.794455858516686e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.889881e-08
8.833518358516686e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.317698e-09
8.872580858516685e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.583115e-08
8.911643358516685e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.023541e-10
8.950705858516685e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.378813e-08
8.989768358516684e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.018362e-10
9.028830858516684e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.235095e-08
9.067893358516683e-09	0.000000e+00	5.000000e+00	0.000000e+00	-2.059246e-10
9.106955858516683e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.127180e-08
9.146018358516683e-09	0.000000e+00	5.000000e+00	0.000000e+00	5.820011e-12
9.185080858516682e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.041091e-08
9.224143358516682e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.304050e-10
9.263205858516682e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.969877e-08
9.302268358516681e-09	0.000000e+00	5.000000e+00	0.000000e+00	7.179307e-10
9.341330858516681e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.908273e-08
9.380393358516680e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.130444e-09
9.419455858516680e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.853278e-08
9.458518358516680e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.547163e-09
9.497580858516679e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.803131e-08
9.536643358516679e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.956723e-09
9.575705858516679e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.756747e-08
9.614768358516678e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.353054e-09
9.653830858516678e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.713456e-08
9.692893358516677e-09	0.000000e+00	5.000000e+00	0.000000e+00	2.733271e-09
9.731955858516677e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.672828e-08
9.771018358516677e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.096184e-09
9.810080858516676e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.634557e-08
9.849143358516676e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.439947e-09
9.888205858516676e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.598437e-08
9.927268358516675e-09	0.000000e+00	5.000000e+00	0.000000e+00	3.766462e-09
9.966330858516675e-09	0.000000e+00	5.000000e+00	0.000000e+00	1.564319e-08
1.000000000000000e-08	0.000000e+00	5.000000e+00	0.000000e+00	4.093091e-09
1.000151124849734e-08	7.556242e-02	4.924438e+00	7.556242e-02	3.153992e-04
1.000453374549201e-08	2.266873e-01	4.773313e+00	2.266873e-01	9.706023e-04
1.001057873948137e-08	5.289370e-01	4.471063e+00	5.289370e-01	2.053640e-03
1.002266872746008e-08	1.133436e+00	3.866564e+00	1.133436e+00	2.967783e-03
1.003939024206539e-08	1.969512e+00	3.030488e+00	1.969512e+00	2.968995e-03
1.006052159207188e-08	3.026080e+00	1.973920e+00	3.026080e+00	1.659513e-03
1.008571772306697e-08	4.285886e+00	7.141138e-01	4.285886e+00	-3.880644e-03
1.010000000000000e-08	5.000000e+00	3.907985e-14	5.000000e+00	-1.160988e-02
1.010142822769330e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.233615e-02
1.010428468307991e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.370244e-02
1.010999759385312e-08	5.000000e+00	0.000000e+00	5.000000e+00	-1.655143e-02
1.012142341539954e-08	5.000000e+00	0.000000e+00	5.000000e+00	-2.321160e-02
1.014384407348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	-3.715759e-02
1.018290657348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	3.340098e-02
1.022196907348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	3.079478e-01
1.026103157348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	8.189987e-01
1.030009407348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	1.659791e+00
1.033915657348069e-08	5.000000e+00	0.000000e+00	5.000000e+00	2.783101e+00
1.037245969951599e-08	5.000000e+00	0.000000e+00	5.000000e+00	3.721143e+00
1.040922837106696e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.413706e+00
1.044297518270467e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.718519e+00
1.047246479994899e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.828290e+00
1.049702383433451e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.878129e+00
1.052505931746583e-08	5.000000e+00	0.000000e+00	5.000000e+00	4.921848e+00
