time	V(clk)	V(ind)	V(outq)
3.526281573774518e-08	5.000000e+00	5.000000e+00	4.999915e+00
3.530187823774518e-08	5.000000e+00	5.000000e+00	5.000008e+00
3.534094073774518e-08	5.000000e+00	5.000000e+00	4.999939e+00
3.538000323774518e-08	5.000000e+00	5.000000e+00	5.000023e+00
3.541906573774517e-08	5.000000e+00	5.000000e+00	4.999951e+00
3.545812823774517e-08	5.000000e+00	5.000000e+00	5.000030e+00
3.549719073774517e-08	5.000000e+00	5.000000e+00	4.999957e+00
3.553625323774517e-08	5.000000e+00	5.000000e+00	5.000032e+00
3.557531573774517e-08	5.000000e+00	5.000000e+00	4.999961e+00
3.561437823774517e-08	5.000000e+00	5.000000e+00	5.000032e+00
3.565344073774517e-08	5.000000e+00	5.000000e+00	4.999963e+00
3.569250323774517e-08	5.000000e+00	5.000000e+00	5.000032e+00
3.573156573774517e-08	5.000000e+00	5.000000e+00	4.999965e+00
3.577062823774517e-08	5.000000e+00	5.000000e+00	5.000031e+00
3.580969073774517e-08	5.000000e+00	5.000000e+00	4.999966e+00
3.584875323774517e-08	5.000000e+00	5.000000e+00	5.000030e+00
3.588781573774517e-08	5.000000e+00	5.000000e+00	4.999967e+00
3.592687823774517e-08	5.000000e+00	5.000000e+00	5.000029e+00
3.596594073774517e-08	5.000000e+00	5.000000e+00	4.999969e+00
3.600500323774517e-08	5.000000e+00	5.000000e+00	5.000028e+00
3.604406573774517e-08	5.000000e+00	5.000000e+00	4.999969e+00
3.608312823774517e-08	5.000000e+00	5.000000e+00	5.000027e+00
3.612219073774517e-08	5.000000e+00	5.000000e+00	4.999971e+00
3.616125323774517e-08	5.000000e+00	5.000000e+00	5.000026e+00
3.620031573774517e-08	5.000000e+00	5.000000e+00	4.999972e+00
3.623937823774517e-08	5.000000e+00	5.000000e+00	5.000025e+00
3.627844073774517e-08	5.000000e+00	5.000000e+00	4.999973e+00
3.631750323774517e-08	5.000000e+00	5.000000e+00	5.000024e+00
3.635656573774517e-08	5.000000e+00	5.000000e+00	4.999974e+00
3.639562823774517e-08	5.000000e+00	5.000000e+00	5.000023e+00
3.643469073774517e-08	5.000000e+00	5.000000e+00	4.999975e+00
3.647375323774516e-08	5.000000e+00	5.000000e+00	5.000022e+00
3.651281573774516e-08	5.000000e+00	5.000000e+00	4.999976e+00
3.655187823774516e-08	5.000000e+00	5.000000e+00	5.000021e+00
3.659094073774516e-08	5.000000e+00	5.000000e+00	4.999977e+00
3.663000323774516e-08	5.000000e+00	5.000000e+00	5.000021e+00
3.666906573774516e-08	5.000000e+00	5.000000e+00	4.999978e+00
3.670812823774516e-08	5.000000e+00	5.000000e+00	5.000020e+00
3.674719073774516e-08	5.000000e+00	5.000000e+00	4.999979e+00
3.678625323774516e-08	5.000000e+00	5.000000e+00	5.000019e+00
3.682531573774516e-08	5.000000e+00	5.000000e+00	4.999979e+00
3.686437823774516e-08	5.000000e+00	5.000000e+00	5.000019e+00
3.690344073774516e-08	5.000000e+00	5.000000e+00	4.999981e+00
3.694250323774516e-08	5.000000e+00	5.000000e+00	5.000019e+00
3.698156573774516e-08	5.000000e+00	5.000000e+00	4.999982e+00
3.702062823774516e-08	5.000000e+00	5.000000e+00	5.000018e+00
3.705969073774516e-08	5.000000e+00	5.000000e+00	4.999982e+00
3.709875323774516e-08	5.000000e+00	5.000000e+00	5.000017e+00
3.710000000000000e-08	5.000000e+00	5.000000e+00	4.999992e+00
3.710012467622549e-08	5.000000e+00	4.993766e+00	4.999992e+00
3.710037402867645e-08	5.000000e+00	4.981298e+00	4.999998e+00
3.710087273357839e-08	5.000000e+00	4.956363e+00	5.000001e+00
3.710187014338227e-08	5.000000e+00	4.906493e+00	4.999999e+00
3.710386496299001e-08	5.000000e+00	4.806752e+00	5.000000e+00
3.710785460220551e-08	5.000000e+00	4.607270e+00	4.999999e+00
3.711583388063650e-08	5.000000e+00	4.208306e+00	5.000000e+00
3.713021140322393e-08	5.000000e+00	3.489430e+00	4.999999e+00
3.714641959921668e-08	5.000000e+00	2.679020e+00	5.000001e+00
3.716411053621156e-08	5.000000e+00	1.794473e+00	5.000000e+00
3.718708442115135e-08	5.000000e+00	6.457790e-01	5.000003e+00
3.720000000000000e-08	5.000000e+00	0.000000e+00	5.000001e+00
3.720129155788487e-08	5.000000e+00	0.000000e+00	5.000002e+00
3.720387467365460e-08	5.000000e+00	0.000000e+00	5.000002e+00
3.720904090519406e-08	5.000000e+00	0.000000e+00	5.000002e+00
3.721937336827299e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.724003829443084e-08	5.000000e+00	0.000000e+00	4.999998e+00
3.726021694610316e-08	5.000000e+00	0.000000e+00	4.999996e+00
3.728772080421756e-08	5.000000e+00	0.000000e+00	4.999997e+00
3.732084544109703e-08	5.000000e+00	0.000000e+00	4.999999e+00
3.735482444606823e-08	5.000000e+00	0.000000e+00	5.000001e+00
3.739388694606823e-08	5.000000e+00	0.000000e+00	5.000001e+00
3.743294944606822e-08	5.000000e+00	0.000000e+00	5.000001e+00
3.747201194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.751107444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.755013694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.758919944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.762826194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.766732444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.770638694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.774544944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.778451194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.782357444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.786263694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.790169944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.794076194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.797982444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.801888694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.805794944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.809701194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.813607444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.817513694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.821419944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.825326194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.829232444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.833138694606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.837044944606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.840951194606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.844857444606822e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.848763694606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.852669944606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.856576194606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.860482444606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.864388694606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.868294944606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.872201194606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.876107444606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.880013694606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.883919944606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.887826194606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.891732444606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.895638694606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.899544944606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.903451194606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.907357444606821e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.910000000000001e-08	5.000000e+00	0.000000e+00	5.000000e+00
3.910264255539319e-08	4.867872e+00	0.000000e+00	4.999957e+00
3.910792766617954e-08	4.603617e+00	0.000000e+00	4.999875e+00
3.911849788775226e-08	4.075106e+00	0.000000e+00	4.999783e+00
3.913331103488708e-08	3.334448e+00	0.000000e+00	4.999966e+00
3.914991196737853e-08	2.504402e+00	0.000000e+00	5.000603e+00
3.917195954498970e-08	1.402023e+00	0.000000e+00	5.001808e+00
3.920000000000001e-08	0.000000e+00	0.000000e+00	5.006074e+00
3.920060807075733e-08	0.000000e+00	0.000000e+00	5.006190e+00
3.920182421227198e-08	0.000000e+00	0.000000e+00	5.006413e+00
3.920425649530128e-08	0.000000e+00	0.000000e+00	5.006801e+00
3.920912106135987e-08	0.000000e+00	0.000000e+00	5.007309e+00
3.921885019347706e-08	0.000000e+00	0.000000e+00	5.007488e+00
3.923830845771145e-08	0.000000e+00	0.000000e+00	5.005516e+00
3.926554962575135e-08	0.000000e+00	0.000000e+00	5.000590e+00
3.929514307767715e-08	0.000000e+00	0.000000e+00	4.995817e+00
3.933420557767715e-08	0.000000e+00	0.000000e+00	4.992949e+00
3.937326807767715e-08	0.000000e+00	0.000000e+00	4.993725e+00
3.941233057767715e-08	0.000000e+00	0.000000e+00	4.996466e+00
3.944563161695442e-08	0.000000e+00	0.000000e+00	4.999390e+00
3.948018629404618e-08	0.000000e+00	0.000000e+00	5.000967e+00
3.951109446523903e-08	0.000000e+00	0.000000e+00	5.001492e+00
3.954579077981810e-08	0.000000e+00	0.000000e+00	5.001563e+00
3.958485327981810e-08	0.000000e+00	0.000000e+00	5.001314e+00
3.961759518190711e-08	0.000000e+00	0.000000e+00	5.001008e+00
3.965306029029242e-08	0.000000e+00	0.000000e+00	5.000726e+00
3.968667091405515e-08	0.000000e+00	0.000000e+00	5.000560e+00
3.972573341405515e-08	0.000000e+00	0.000000e+00	5.000423e+00
3.976479591405515e-08	0.000000e+00	0.000000e+00	5.000323e+00
3.980385841405515e-08	0.000000e+00	0.000000e+00	5.000237e+00
3.984292091405515e-08	0.000000e+00	0.000000e+00	5.000175e+00
3.988198341405515e-08	0.000000e+00	0.000000e+00	5.000123e+00
3.992104591405515e-08	0.000000e+00	0.000000e+00	5.000090e+00
3.996010841405515e-08	0.000000e+00	0.000000e+00	5.000062e+00
3.999917091405515e-08	0.000000e+00	0.000000e+00	5.000046e+00
4.000000000000000e-08	0.000000e+00	0.000000e+00	5.000043e+00
