time	V(ina)	V(inb)	V(sel)	V(selb)	V(yout1)	V(yout2)
3.666533748297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-7.284027e-05	2.171524e-06
3.670439998297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-4.058501e-05	-1.833230e-06
3.674346248297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-2.241717e-05	1.950273e-06
3.678252498297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.227809e-05	-1.882160e-06
3.682158748297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-6.724189e-06	1.918582e-06
3.686064998297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-3.627473e-06	-1.873770e-06
3.689971248297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.985012e-06	1.903295e-06
3.693877498297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.020920e-06	-1.860534e-06
3.697783748297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-5.665353e-07	1.889507e-06
3.701689998297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-2.603328e-07	-1.846967e-06
3.705596248297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.412681e-07	1.875936e-06
3.709502498297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-4.652322e-08	-1.833458e-06
3.713408748297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-9.234685e-09	1.862468e-06
3.717314998297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.610639e-09	-1.820039e-06
3.721221248297983e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.654911e-08	1.849095e-06
3.725127498297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.588978e-08	-1.806714e-06
3.729033748297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.667227e-08	1.835815e-06
3.732939998297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.149326e-08	-1.793481e-06
3.736846248297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	6.877724e-08	1.822627e-06
3.740752498297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.021526e-09	-1.780339e-06
3.744658748297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.800307e-08	1.809530e-06
3.748564998297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-3.780134e-09	-1.767289e-06
3.752471248297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	8.586623e-08	1.796525e-06
3.756377498297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.115207e-08	-1.754330e-06
3.760283748297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	9.283598e-08	1.783610e-06
3.764189998297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.337177e-07	-1.716072e-06
3.768096248297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.077023e-07	1.829706e-06
3.772002498297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.175411e-07	-1.659191e-06
3.775908748297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.056570e-07	1.828652e-06
3.779814998297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.983848e-07	-1.643212e-06
3.783721248297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.386681e-07	1.816529e-06
3.787627498297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.968010e-07	-1.630814e-06
3.791533748297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.327417e-07	1.803541e-06
3.795439998297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.768101e-07	-1.618799e-06
3.799346248297982e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	7.180710e-07	1.790562e-06
3.800000000000000e-08	0.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.406594e-07	-1.581430e-06
3.800065375170202e-08	3.268759e-02	0.000000e+00	5.000000e+00	0.000000e+00	1.729138e-04	-3.393397e-04
3.800196125510606e-08	9.806275e-02	0.000000e+00	5.000000e+00	0.000000e+00	6.126375e-04	1.111456e-04
3.800457626191413e-08	2.288131e-01	0.000000e+00	5.000000e+00	0.000000e+00	1.574799e-03	7.769824e-03
3.800980627553028e-08	4.903138e-01	0.000000e+00	5.000000e+00	0.000000e+00	3.343551e-03	4.702789e-02
3.802026630276257e-08	1.013315e+00	0.000000e+00	5.000000e+00	0.000000e+00	6.111271e-03	2.013377e-01
3.803781190313712e-08	1.890595e+00	0.000000e+00	5.000000e+00	0.000000e+00	2.647628e-03	6.094105e-01
3.805774133791102e-08	2.887067e+00	0.000000e+00	5.000000e+00	0.000000e+00	-1.348621e-02	1.211955e+00
3.808378646565523e-08	4.189323e+00	0.000000e+00	5.000000e+00	0.000000e+00	-5.069883e-02	2.087207e+00
3.810000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-7.908699e-02	2.652471e+00
3.810162135343448e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-8.127265e-02	2.709615e+00
3.810486406030344e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-8.444655e-02	2.820819e+00
3.811134947404135e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-8.290527e-02	3.025215e+00
3.812432030151716e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	-4.979052e-02	3.367868e+00
3.815026195646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.198134e-01	3.853230e+00
3.818932445646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	6.749124e-01	4.312015e+00
3.822838695646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	1.678101e+00	4.593743e+00
3.826744945646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	2.899702e+00	4.761772e+00
3.830651195646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	3.877987e+00	4.860702e+00
3.834557445646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.454797e+00	4.918629e+00
3.838463695646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.744560e+00	4.952489e+00
3.842369945646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.881445e+00	4.972259e+00
3.846276195646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.944941e+00	4.983807e+00
3.850182445646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.974277e+00	4.990543e+00
3.854088695646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.987890e+00	4.994483e+00
3.857994945646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.994246e+00	4.996776e+00
3.861901195646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.997235e+00	4.998121e+00
3.865807445646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.998662e+00	4.998899e+00
3.869713695646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999340e+00	4.999361e+00
3.873619945646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999678e+00	4.999624e+00
3.877526195646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999834e+00	4.999784e+00
3.881432445646879e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999921e+00	4.999870e+00
3.885338695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999955e+00	4.999928e+00
3.889244945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999982e+00	4.999955e+00
3.893151195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999986e+00	4.999977e+00
3.897057445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	4.999983e+00
3.900963695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999994e+00	4.999993e+00
3.904869945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000001e+00	4.999993e+00
3.908776195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999996e+00	4.999999e+00
3.912682445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999996e+00
3.916588695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999997e+00	5.000001e+00
3.920494945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000003e+00	4.999998e+00
3.924401195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999997e+00	5.000001e+00
3.928307445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000003e+00	4.999998e+00
3.932213695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999997e+00	5.000002e+00
3.936119945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000003e+00	4.999998e+00
3.940026195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999997e+00	5.000002e+00
3.943932445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.947838695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.951744945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.955651195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.959557445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.963463695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.967369945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.971276195646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.975182445646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.979088695646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.982994945646878e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.986901195646877e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.990807445646877e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
3.994713695646877e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999998e+00	5.000002e+00
3.998619945646877e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	5.000002e+00	4.999998e+00
4.000000000000000e-08	5.000000e+00	0.000000e+00	5.000000e+00	0.000000e+00	4.999999e+00	5.000002e+00
