VIN	V(vout_2)
1.251000000000000e+00	4.933276e+00
1.252000000000000e+00	4.933047e+00
1.253000000000000e+00	4.932817e+00
1.254000000000000e+00	4.932588e+00
1.255000000000000e+00	4.932358e+00
1.256000000000000e+00	4.932128e+00
1.257000000000000e+00	4.931898e+00
1.258000000000000e+00	4.931667e+00
1.259000000000000e+00	4.931436e+00
1.260000000000000e+00	4.931205e+00
1.261000000000000e+00	4.930974e+00
1.262000000000000e+00	4.930742e+00
1.263000000000000e+00	4.930511e+00
1.264000000000000e+00	4.930279e+00
1.265000000000000e+00	4.930047e+00
1.266000000000000e+00	4.929814e+00
1.267000000000000e+00	4.929581e+00
1.268000000000000e+00	4.929348e+00
1.269000000000000e+00	4.929115e+00
1.270000000000000e+00	4.928882e+00
1.271000000000000e+00	4.928648e+00
1.272000000000000e+00	4.928414e+00
1.273000000000000e+00	4.928180e+00
1.274000000000000e+00	4.927946e+00
1.275000000000000e+00	4.927711e+00
1.276000000000000e+00	4.927476e+00
1.277000000000000e+00	4.927241e+00
1.278000000000000e+00	4.927006e+00
1.279000000000000e+00	4.926770e+00
1.280000000000000e+00	4.926534e+00
1.281000000000000e+00	4.926298e+00
1.282000000000000e+00	4.926062e+00
1.283000000000000e+00	4.925826e+00
1.284000000000000e+00	4.925589e+00
1.285000000000000e+00	4.925352e+00
1.286000000000000e+00	4.925115e+00
1.287000000000000e+00	4.924877e+00
1.288000000000000e+00	4.924639e+00
1.289000000000000e+00	4.924401e+00
1.290000000000000e+00	4.924163e+00
1.291000000000000e+00	4.923925e+00
1.292000000000000e+00	4.923686e+00
1.293000000000000e+00	4.923447e+00
1.294000000000000e+00	4.923208e+00
1.295000000000000e+00	4.922969e+00
1.296000000000000e+00	4.922729e+00
1.297000000000000e+00	4.922489e+00
1.298000000000000e+00	4.922249e+00
1.299000000000000e+00	4.922009e+00
1.300000000000000e+00	4.921768e+00
1.301000000000000e+00	4.921527e+00
1.302000000000000e+00	4.921287e+00
1.303000000000000e+00	4.921045e+00
1.304000000000000e+00	4.920804e+00
1.305000000000000e+00	4.920562e+00
1.306000000000000e+00	4.920320e+00
1.307000000000000e+00	4.920078e+00
1.308000000000000e+00	4.919836e+00
1.309000000000000e+00	4.919593e+00
1.310000000000000e+00	4.919350e+00
1.311000000000000e+00	4.919106e+00
1.312000000000000e+00	4.918863e+00
1.313000000000000e+00	4.918620e+00
1.314000000000000e+00	4.918375e+00
1.315000000000000e+00	4.918132e+00
1.316000000000000e+00	4.917887e+00
1.317000000000000e+00	4.917643e+00
1.318000000000000e+00	4.917398e+00
1.319000000000000e+00	4.917153e+00
1.320000000000000e+00	4.916907e+00
1.321000000000000e+00	4.916662e+00
1.322000000000000e+00	4.916416e+00
1.323000000000000e+00	4.916170e+00
1.324000000000000e+00	4.915924e+00
1.325000000000000e+00	4.915678e+00
1.326000000000000e+00	4.915431e+00
1.327000000000000e+00	4.915184e+00
1.328000000000000e+00	4.914937e+00
1.329000000000000e+00	4.914689e+00
1.330000000000000e+00	4.914441e+00
1.331000000000000e+00	4.914194e+00
1.332000000000000e+00	4.913945e+00
1.333000000000000e+00	4.913697e+00
1.334000000000000e+00	4.913448e+00
1.335000000000000e+00	4.913199e+00
1.336000000000000e+00	4.912950e+00
1.337000000000000e+00	4.912701e+00
1.338000000000000e+00	4.912451e+00
1.339000000000000e+00	4.912201e+00
1.340000000000000e+00	4.911952e+00
1.341000000000000e+00	4.911701e+00
1.342000000000000e+00	4.911450e+00
1.343000000000000e+00	4.911200e+00
1.344000000000000e+00	4.910949e+00
1.345000000000000e+00	4.910697e+00
1.346000000000000e+00	4.910446e+00
1.347000000000000e+00	4.910194e+00
1.348000000000000e+00	4.909942e+00
1.349000000000000e+00	4.909690e+00
1.350000000000000e+00	4.909437e+00
1.351000000000000e+00	4.909185e+00
1.352000000000000e+00	4.908932e+00
1.353000000000000e+00	4.908679e+00
1.354000000000000e+00	4.908425e+00
1.355000000000000e+00	4.908172e+00
1.356000000000000e+00	4.907917e+00
1.357000000000000e+00	4.907663e+00
1.358000000000000e+00	4.907409e+00
1.359000000000000e+00	4.907155e+00
1.360000000000000e+00	4.906899e+00
1.361000000000000e+00	4.906644e+00
1.362000000000000e+00	4.906389e+00
1.363000000000000e+00	4.906133e+00
1.364000000000000e+00	4.905878e+00
1.365000000000000e+00	4.905622e+00
1.366000000000000e+00	4.905365e+00
1.367000000000000e+00	4.905108e+00
1.368000000000000e+00	4.904852e+00
1.369000000000000e+00	4.904595e+00
1.370000000000000e+00	4.904337e+00
1.371000000000000e+00	4.904080e+00
1.372000000000000e+00	4.903822e+00
1.373000000000000e+00	4.903564e+00
1.374000000000000e+00	4.903306e+00
1.375000000000000e+00	4.903048e+00
1.376000000000000e+00	4.902789e+00
1.377000000000000e+00	4.902530e+00
1.378000000000000e+00	4.902270e+00
1.379000000000000e+00	4.902011e+00
1.380000000000000e+00	4.901751e+00
1.381000000000000e+00	4.901491e+00
1.382000000000000e+00	4.901231e+00
1.383000000000000e+00	4.900970e+00
1.384000000000000e+00	4.900710e+00
1.385000000000000e+00	4.900449e+00
1.386000000000000e+00	4.900188e+00
1.387000000000000e+00	4.899927e+00
1.388000000000000e+00	4.899665e+00
1.389000000000000e+00	4.899403e+00
1.390000000000000e+00	4.899141e+00
1.391000000000000e+00	4.898879e+00
1.392000000000000e+00	4.898616e+00
1.393000000000000e+00	4.898353e+00
1.394000000000000e+00	4.898090e+00
1.395000000000000e+00	4.897826e+00
1.396000000000000e+00	4.897563e+00
1.397000000000000e+00	4.897299e+00
1.398000000000000e+00	4.897035e+00
1.399000000000000e+00	4.896770e+00
1.400000000000000e+00	4.896506e+00
1.401000000000000e+00	4.896241e+00
1.402000000000000e+00	4.895976e+00
1.403000000000000e+00	4.895710e+00
1.404000000000000e+00	4.895445e+00
1.405000000000000e+00	4.895179e+00
1.406000000000000e+00	4.894913e+00
1.407000000000000e+00	4.894647e+00
1.408000000000000e+00	4.894381e+00
1.409000000000000e+00	4.894114e+00
1.410000000000000e+00	4.893847e+00
1.411000000000000e+00	4.893579e+00
1.412000000000000e+00	4.893312e+00
1.413000000000000e+00	4.893044e+00
1.414000000000000e+00	4.892776e+00
1.415000000000000e+00	4.892508e+00
1.416000000000000e+00	4.892239e+00
1.417000000000000e+00	4.891970e+00
1.418000000000000e+00	4.891701e+00
1.419000000000000e+00	4.891432e+00
1.420000000000000e+00	4.891162e+00
1.421000000000000e+00	4.890893e+00
1.422000000000000e+00	4.890623e+00
1.423000000000000e+00	4.890352e+00
1.424000000000000e+00	4.890082e+00
1.425000000000000e+00	4.889811e+00
1.426000000000000e+00	4.889540e+00
1.427000000000000e+00	4.889269e+00
1.428000000000000e+00	4.888998e+00
1.429000000000000e+00	4.888726e+00
1.430000000000000e+00	4.888453e+00
1.431000000000000e+00	4.888181e+00
1.432000000000000e+00	4.887909e+00
1.433000000000000e+00	4.887636e+00
1.434000000000000e+00	4.887363e+00
1.435000000000000e+00	4.887090e+00
1.436000000000000e+00	4.886817e+00
1.437000000000000e+00	4.886543e+00
1.438000000000000e+00	4.886269e+00
1.439000000000000e+00	4.885994e+00
1.440000000000000e+00	4.885720e+00
1.441000000000000e+00	4.885445e+00
1.442000000000000e+00	4.885170e+00
1.443000000000000e+00	4.884895e+00
1.444000000000000e+00	4.884619e+00
1.445000000000000e+00	4.884344e+00
1.446000000000000e+00	4.884068e+00
1.447000000000000e+00	4.883791e+00
1.448000000000000e+00	4.883515e+00
1.449000000000000e+00	4.883238e+00
1.450000000000000e+00	4.882961e+00
1.451000000000000e+00	4.882684e+00
1.452000000000000e+00	4.882406e+00
1.453000000000000e+00	4.882129e+00
1.454000000000000e+00	4.881851e+00
1.455000000000000e+00	4.881572e+00
1.456000000000000e+00	4.881294e+00
1.457000000000000e+00	4.881015e+00
1.458000000000000e+00	4.880736e+00
1.459000000000000e+00	4.880457e+00
1.460000000000000e+00	4.880177e+00
1.461000000000000e+00	4.879898e+00
1.462000000000000e+00	4.879617e+00
1.463000000000000e+00	4.879337e+00
1.464000000000000e+00	4.879056e+00
1.465000000000000e+00	4.878776e+00
1.466000000000000e+00	4.878495e+00
1.467000000000000e+00	4.878213e+00
1.468000000000000e+00	4.877932e+00
1.469000000000000e+00	4.877650e+00
1.470000000000000e+00	4.877368e+00
1.471000000000000e+00	4.877085e+00
1.472000000000000e+00	4.876803e+00
1.473000000000000e+00	4.876520e+00
1.474000000000000e+00	4.876237e+00
1.475000000000000e+00	4.875954e+00
1.476000000000000e+00	4.875670e+00
1.477000000000000e+00	4.875386e+00
1.478000000000000e+00	4.875102e+00
1.479000000000000e+00	4.874817e+00
1.480000000000000e+00	4.874533e+00
1.481000000000000e+00	4.874248e+00
1.482000000000000e+00	4.873963e+00
1.483000000000000e+00	4.873677e+00
1.484000000000000e+00	4.873392e+00
1.485000000000000e+00	4.873106e+00
1.486000000000000e+00	4.872819e+00
1.487000000000000e+00	4.872533e+00
1.488000000000000e+00	4.872246e+00
1.489000000000000e+00	4.871959e+00
1.490000000000000e+00	4.871672e+00
1.491000000000000e+00	4.871385e+00
1.492000000000000e+00	4.871097e+00
1.493000000000000e+00	4.870809e+00
1.494000000000000e+00	4.870521e+00
1.495000000000000e+00	4.870232e+00
1.496000000000000e+00	4.869943e+00
1.497000000000000e+00	4.869654e+00
1.498000000000000e+00	4.869365e+00
1.499000000000000e+00	4.869075e+00
1.500000000000000e+00	4.868785e+00
1.501000000000000e+00	4.868495e+00
1.502000000000000e+00	4.868205e+00
1.503000000000000e+00	4.867914e+00
1.504000000000000e+00	4.867623e+00
1.505000000000000e+00	4.867332e+00
1.506000000000000e+00	4.867041e+00
1.507000000000000e+00	4.866749e+00
1.508000000000000e+00	4.866457e+00
1.509000000000000e+00	4.866165e+00
1.510000000000000e+00	4.865873e+00
1.511000000000000e+00	4.865580e+00
1.512000000000000e+00	4.865287e+00
1.513000000000000e+00	4.864994e+00
1.514000000000000e+00	4.864700e+00
1.515000000000000e+00	4.864407e+00
1.516000000000000e+00	4.864112e+00
1.517000000000000e+00	4.863818e+00
1.518000000000000e+00	4.863523e+00
1.519000000000000e+00	4.863229e+00
1.520000000000000e+00	4.862934e+00
1.521000000000000e+00	4.862638e+00
1.522000000000000e+00	4.862343e+00
1.523000000000000e+00	4.862047e+00
1.524000000000000e+00	4.861751e+00
1.525000000000000e+00	4.861454e+00
1.526000000000000e+00	4.861157e+00
1.527000000000000e+00	4.860860e+00
1.528000000000000e+00	4.860563e+00
1.529000000000000e+00	4.860266e+00
1.530000000000000e+00	4.859968e+00
1.531000000000000e+00	4.859670e+00
1.532000000000000e+00	4.859372e+00
1.533000000000000e+00	4.859073e+00
1.534000000000000e+00	4.858774e+00
1.535000000000000e+00	4.858475e+00
1.536000000000000e+00	4.858176e+00
1.537000000000000e+00	4.857876e+00
1.538000000000000e+00	4.857576e+00
1.539000000000000e+00	4.857276e+00
1.540000000000000e+00	4.856976e+00
1.541000000000000e+00	4.856675e+00
1.542000000000000e+00	4.856374e+00
1.543000000000000e+00	4.856073e+00
1.544000000000000e+00	4.855771e+00
1.545000000000000e+00	4.855469e+00
1.546000000000000e+00	4.855167e+00
1.547000000000000e+00	4.854865e+00
1.548000000000000e+00	4.854562e+00
1.549000000000000e+00	4.854259e+00
1.550000000000000e+00	4.853956e+00
1.551000000000000e+00	4.853653e+00
1.552000000000000e+00	4.853349e+00
1.553000000000000e+00	4.853045e+00
1.554000000000000e+00	4.852741e+00
1.555000000000000e+00	4.852437e+00
1.556000000000000e+00	4.852132e+00
1.557000000000000e+00	4.851827e+00
1.558000000000000e+00	4.851521e+00
1.559000000000000e+00	4.851216e+00
1.560000000000000e+00	4.850910e+00
1.561000000000000e+00	4.850604e+00
1.562000000000000e+00	4.850297e+00
1.563000000000000e+00	4.849991e+00
1.564000000000000e+00	4.849684e+00
1.565000000000000e+00	4.849377e+00
1.566000000000000e+00	4.849069e+00
1.567000000000000e+00	4.848761e+00
1.568000000000000e+00	4.848453e+00
1.569000000000000e+00	4.848145e+00
1.570000000000000e+00	4.847836e+00
1.571000000000000e+00	4.847527e+00
1.572000000000000e+00	4.847218e+00
1.573000000000000e+00	4.846909e+00
1.574000000000000e+00	4.846599e+00
1.575000000000000e+00	4.846289e+00
1.576000000000000e+00	4.845979e+00
1.577000000000000e+00	4.845668e+00
1.578000000000000e+00	4.845357e+00
1.579000000000000e+00	4.845046e+00
1.580000000000000e+00	4.844735e+00
1.581000000000000e+00	4.844423e+00
1.582000000000000e+00	4.844111e+00
1.583000000000000e+00	4.843799e+00
1.584000000000000e+00	4.843486e+00
1.585000000000000e+00	4.843174e+00
1.586000000000000e+00	4.842860e+00
1.587000000000000e+00	4.842547e+00
1.588000000000000e+00	4.842233e+00
1.589000000000000e+00	4.841919e+00
1.590000000000000e+00	4.841605e+00
1.591000000000000e+00	4.841291e+00
1.592000000000000e+00	4.840976e+00
1.593000000000000e+00	4.840661e+00
1.594000000000000e+00	4.840345e+00
1.595000000000000e+00	4.840030e+00
1.596000000000000e+00	4.839714e+00
1.597000000000000e+00	4.839398e+00
1.598000000000000e+00	4.839081e+00
1.599000000000000e+00	4.838765e+00
1.600000000000000e+00	4.838448e+00
1.601000000000000e+00	4.838130e+00
1.602000000000000e+00	4.837813e+00
1.603000000000000e+00	4.837495e+00
1.604000000000000e+00	4.837177e+00
1.605000000000000e+00	4.836858e+00
1.606000000000000e+00	4.836540e+00
1.607000000000000e+00	4.836221e+00
1.608000000000000e+00	4.835901e+00
1.609000000000000e+00	4.835582e+00
1.610000000000000e+00	4.835262e+00
1.611000000000000e+00	4.834941e+00
1.612000000000000e+00	4.834621e+00
1.613000000000000e+00	4.834301e+00
1.614000000000000e+00	4.833980e+00
1.615000000000000e+00	4.833658e+00
1.616000000000000e+00	4.833336e+00
1.617000000000000e+00	4.833014e+00
1.618000000000000e+00	4.832692e+00
1.619000000000000e+00	4.832370e+00
1.620000000000000e+00	4.832047e+00
1.621000000000000e+00	4.831724e+00
1.622000000000000e+00	4.831401e+00
1.623000000000000e+00	4.831077e+00
1.624000000000000e+00	4.830753e+00
1.625000000000000e+00	4.830429e+00
1.626000000000000e+00	4.830104e+00
1.627000000000000e+00	4.829780e+00
1.628000000000000e+00	4.829454e+00
1.629000000000000e+00	4.829129e+00
1.630000000000000e+00	4.828804e+00
1.631000000000000e+00	4.828478e+00
1.632000000000000e+00	4.828151e+00
1.633000000000000e+00	4.827825e+00
1.634000000000000e+00	4.827498e+00
1.635000000000000e+00	4.827171e+00
1.636000000000000e+00	4.826843e+00
1.637000000000000e+00	4.826516e+00
1.638000000000000e+00	4.826188e+00
1.639000000000000e+00	4.825860e+00
1.640000000000000e+00	4.825531e+00
1.641000000000000e+00	4.825202e+00
1.642000000000000e+00	4.824872e+00
1.643000000000000e+00	4.824543e+00
1.644000000000000e+00	4.824214e+00
1.645000000000000e+00	4.823884e+00
1.646000000000000e+00	4.823553e+00
1.647000000000000e+00	4.823222e+00
1.648000000000000e+00	4.822891e+00
1.649000000000000e+00	4.822560e+00
1.650000000000000e+00	4.822228e+00
1.651000000000000e+00	4.821897e+00
1.652000000000000e+00	4.821565e+00
1.653000000000000e+00	4.821232e+00
1.654000000000000e+00	4.820899e+00
1.655000000000000e+00	4.820566e+00
1.656000000000000e+00	4.820233e+00
1.657000000000000e+00	4.819899e+00
1.658000000000000e+00	4.819565e+00
1.659000000000000e+00	4.819231e+00
1.660000000000000e+00	4.818896e+00
1.661000000000000e+00	4.818562e+00
1.662000000000000e+00	4.818226e+00
1.663000000000000e+00	4.817891e+00
1.664000000000000e+00	4.817555e+00
1.665000000000000e+00	4.817219e+00
1.666000000000000e+00	4.816883e+00
1.667000000000000e+00	4.816546e+00
1.668000000000000e+00	4.816209e+00
1.669000000000000e+00	4.815872e+00
1.670000000000000e+00	4.815534e+00
1.671000000000000e+00	4.815196e+00
1.672000000000000e+00	4.814858e+00
1.673000000000000e+00	4.814519e+00
1.674000000000000e+00	4.814181e+00
1.675000000000000e+00	4.813841e+00
1.676000000000000e+00	4.813502e+00
1.677000000000000e+00	4.813162e+00
1.678000000000000e+00	4.812822e+00
1.679000000000000e+00	4.812482e+00
1.680000000000000e+00	4.812141e+00
1.681000000000000e+00	4.811800e+00
1.682000000000000e+00	4.811459e+00
1.683000000000000e+00	4.811118e+00
1.684000000000000e+00	4.810776e+00
1.685000000000000e+00	4.810433e+00
1.686000000000000e+00	4.810091e+00
1.687000000000000e+00	4.809748e+00
1.688000000000000e+00	4.809405e+00
1.689000000000000e+00	4.809062e+00
1.690000000000000e+00	4.808718e+00
1.691000000000000e+00	4.808373e+00
1.692000000000000e+00	4.808029e+00
1.693000000000000e+00	4.807684e+00
1.694000000000000e+00	4.807340e+00
1.695000000000000e+00	4.806994e+00
1.696000000000000e+00	4.806649e+00
1.697000000000000e+00	4.806303e+00
1.698000000000000e+00	4.805956e+00
1.699000000000000e+00	4.805610e+00
1.700000000000000e+00	4.805263e+00
1.701000000000000e+00	4.804916e+00
1.702000000000000e+00	4.804568e+00
1.703000000000000e+00	4.804221e+00
1.704000000000000e+00	4.803872e+00
1.705000000000000e+00	4.803524e+00
1.706000000000000e+00	4.803175e+00
1.707000000000000e+00	4.802826e+00
1.708000000000000e+00	4.802476e+00
1.709000000000000e+00	4.802127e+00
1.710000000000000e+00	4.801777e+00
1.711000000000000e+00	4.801426e+00
1.712000000000000e+00	4.801076e+00
1.713000000000000e+00	4.800725e+00
1.714000000000000e+00	4.800374e+00
1.715000000000000e+00	4.800022e+00
1.716000000000000e+00	4.799670e+00
1.717000000000000e+00	4.799317e+00
1.718000000000000e+00	4.798965e+00
1.719000000000000e+00	4.798612e+00
1.720000000000000e+00	4.798259e+00
1.721000000000000e+00	4.797905e+00
1.722000000000000e+00	4.797551e+00
1.723000000000000e+00	4.797197e+00
1.724000000000000e+00	4.796843e+00
1.725000000000000e+00	4.796487e+00
1.726000000000000e+00	4.796133e+00
1.727000000000000e+00	4.795777e+00
1.728000000000000e+00	4.795421e+00
1.729000000000000e+00	4.795065e+00
1.730000000000000e+00	4.794708e+00
1.731000000000000e+00	4.794352e+00
1.732000000000000e+00	4.793994e+00
1.733000000000000e+00	4.793637e+00
1.734000000000000e+00	4.793279e+00
1.735000000000000e+00	4.792921e+00
1.736000000000000e+00	4.792562e+00
1.737000000000000e+00	4.792204e+00
1.738000000000000e+00	4.791844e+00
1.739000000000000e+00	4.791485e+00
1.740000000000000e+00	4.791125e+00
1.741000000000000e+00	4.790765e+00
1.742000000000000e+00	4.790405e+00
1.743000000000000e+00	4.790044e+00
1.744000000000000e+00	4.789683e+00
1.745000000000000e+00	4.789321e+00
1.746000000000000e+00	4.788960e+00
1.747000000000000e+00	4.788598e+00
1.748000000000000e+00	4.788235e+00
1.749000000000000e+00	4.787872e+00
1.750000000000000e+00	4.787509e+00
1.751000000000000e+00	4.787146e+00
1.752000000000000e+00	4.786782e+00
1.753000000000000e+00	4.786418e+00
1.754000000000000e+00	4.786054e+00
1.755000000000000e+00	4.785689e+00
1.756000000000000e+00	4.785324e+00
1.757000000000000e+00	4.784958e+00
1.758000000000000e+00	4.784592e+00
1.759000000000000e+00	4.784226e+00
1.760000000000000e+00	4.783860e+00
1.761000000000000e+00	4.783493e+00
1.762000000000000e+00	4.783126e+00
1.763000000000000e+00	4.782758e+00
1.764000000000000e+00	4.782391e+00
1.765000000000000e+00	4.782022e+00
1.766000000000000e+00	4.781654e+00
1.767000000000000e+00	4.781285e+00
1.768000000000000e+00	4.780916e+00
1.769000000000000e+00	4.780546e+00
1.770000000000000e+00	4.780176e+00
1.771000000000000e+00	4.779806e+00
1.772000000000000e+00	4.779436e+00
1.773000000000000e+00	4.779065e+00
1.774000000000000e+00	4.778693e+00
1.775000000000000e+00	4.778322e+00
1.776000000000000e+00	4.777950e+00
1.777000000000000e+00	4.777577e+00
1.778000000000000e+00	4.777205e+00
1.779000000000000e+00	4.776832e+00
1.780000000000000e+00	4.776459e+00
1.781000000000000e+00	4.776085e+00
1.782000000000000e+00	4.775711e+00
1.783000000000000e+00	4.775336e+00
1.784000000000000e+00	4.774962e+00
1.785000000000000e+00	4.774587e+00
1.786000000000000e+00	4.774211e+00
1.787000000000000e+00	4.773836e+00
1.788000000000000e+00	4.773459e+00
1.789000000000000e+00	4.773083e+00
1.790000000000000e+00	4.772706e+00
1.791000000000000e+00	4.772329e+00
1.792000000000000e+00	4.771951e+00
1.793000000000000e+00	4.771574e+00
1.794000000000000e+00	4.771195e+00
1.795000000000000e+00	4.770816e+00
1.796000000000000e+00	4.770438e+00
1.797000000000000e+00	4.770058e+00
1.798000000000000e+00	4.769679e+00
1.799000000000000e+00	4.769299e+00
1.800000000000000e+00	4.768918e+00
1.801000000000000e+00	4.768538e+00
1.802000000000000e+00	4.768157e+00
1.803000000000000e+00	4.767775e+00
1.804000000000000e+00	4.767393e+00
1.805000000000000e+00	4.767011e+00
1.806000000000000e+00	4.766628e+00
1.807000000000000e+00	4.766245e+00
1.808000000000000e+00	4.765862e+00
1.809000000000000e+00	4.765479e+00
1.810000000000000e+00	4.765094e+00
1.811000000000000e+00	4.764710e+00
1.812000000000000e+00	4.764326e+00
1.813000000000000e+00	4.763940e+00
1.814000000000000e+00	4.763555e+00
1.815000000000000e+00	4.763169e+00
1.816000000000000e+00	4.762783e+00
1.817000000000000e+00	4.762396e+00
1.818000000000000e+00	4.762010e+00
1.819000000000000e+00	4.761622e+00
1.820000000000000e+00	4.761235e+00
1.821000000000000e+00	4.760847e+00
1.822000000000000e+00	4.760458e+00
1.823000000000000e+00	4.760069e+00
1.824000000000000e+00	4.759680e+00
1.825000000000000e+00	4.759291e+00
1.826000000000000e+00	4.758901e+00
1.827000000000000e+00	4.758511e+00
1.828000000000000e+00	4.758120e+00
1.829000000000000e+00	4.757729e+00
1.830000000000000e+00	4.757338e+00
1.831000000000000e+00	4.756946e+00
1.832000000000000e+00	4.756554e+00
1.833000000000000e+00	4.756162e+00
1.834000000000000e+00	4.755769e+00
1.835000000000000e+00	4.755375e+00
1.836000000000000e+00	4.754982e+00
1.837000000000000e+00	4.754588e+00
1.838000000000000e+00	4.754193e+00
1.839000000000000e+00	4.753799e+00
1.840000000000000e+00	4.753404e+00
1.841000000000000e+00	4.753008e+00
1.842000000000000e+00	4.752612e+00
1.843000000000000e+00	4.752216e+00
1.844000000000000e+00	4.751819e+00
1.845000000000000e+00	4.751422e+00
1.846000000000000e+00	4.751025e+00
1.847000000000000e+00	4.750627e+00
1.848000000000000e+00	4.750229e+00
1.849000000000000e+00	4.749830e+00
1.850000000000000e+00	4.749432e+00
1.851000000000000e+00	4.749032e+00
1.852000000000000e+00	4.748632e+00
1.853000000000000e+00	4.748232e+00
1.854000000000000e+00	4.747832e+00
1.855000000000000e+00	4.747431e+00
1.856000000000000e+00	4.747030e+00
1.857000000000000e+00	4.746628e+00
1.858000000000000e+00	4.746226e+00
1.859000000000000e+00	4.745824e+00
1.860000000000000e+00	4.745421e+00
1.861000000000000e+00	4.745018e+00
1.862000000000000e+00	4.744614e+00
1.863000000000000e+00	4.744210e+00
1.864000000000000e+00	4.743806e+00
1.865000000000000e+00	4.743401e+00
1.866000000000000e+00	4.742996e+00
1.867000000000000e+00	4.742590e+00
1.868000000000000e+00	4.742184e+00
1.869000000000000e+00	4.741778e+00
1.870000000000000e+00	4.741371e+00
1.871000000000000e+00	4.740964e+00
1.872000000000000e+00	4.740556e+00
1.873000000000000e+00	4.740149e+00
1.874000000000000e+00	4.739740e+00
1.875000000000000e+00	4.739331e+00
1.876000000000000e+00	4.738922e+00
1.877000000000000e+00	4.738513e+00
1.878000000000000e+00	4.738102e+00
1.879000000000000e+00	4.737692e+00
1.880000000000000e+00	4.737281e+00
1.881000000000000e+00	4.736870e+00
1.882000000000000e+00	4.736459e+00
1.883000000000000e+00	4.736047e+00
1.884000000000000e+00	4.735634e+00
1.885000000000000e+00	4.735222e+00
1.886000000000000e+00	4.734808e+00
1.887000000000000e+00	4.734395e+00
1.888000000000000e+00	4.733981e+00
1.889000000000000e+00	4.733566e+00
1.890000000000000e+00	4.733151e+00
1.891000000000000e+00	4.732736e+00
1.892000000000000e+00	4.732321e+00
1.893000000000000e+00	4.731905e+00
1.894000000000000e+00	4.731488e+00
1.895000000000000e+00	4.731071e+00
1.896000000000000e+00	4.730654e+00
1.897000000000000e+00	4.730236e+00
1.898000000000000e+00	4.729818e+00
1.899000000000000e+00	4.729399e+00
1.900000000000000e+00	4.728981e+00
1.901000000000000e+00	4.728561e+00
1.902000000000000e+00	4.728141e+00
1.903000000000000e+00	4.727721e+00
1.904000000000000e+00	4.727300e+00
1.905000000000000e+00	4.726879e+00
1.906000000000000e+00	4.726458e+00
1.907000000000000e+00	4.726036e+00
1.908000000000000e+00	4.725614e+00
1.909000000000000e+00	4.725191e+00
1.910000000000000e+00	4.724768e+00
1.911000000000000e+00	4.724344e+00
1.912000000000000e+00	4.723920e+00
1.913000000000000e+00	4.723495e+00
1.914000000000000e+00	4.723071e+00
1.915000000000000e+00	4.722645e+00
1.916000000000000e+00	4.722219e+00
1.917000000000000e+00	4.721793e+00
1.918000000000000e+00	4.721366e+00
1.919000000000000e+00	4.720940e+00
1.920000000000000e+00	4.720512e+00
1.921000000000000e+00	4.720084e+00
1.922000000000000e+00	4.719656e+00
1.923000000000000e+00	4.719227e+00
1.924000000000000e+00	4.718798e+00
1.925000000000000e+00	4.718368e+00
1.926000000000000e+00	4.717938e+00
1.927000000000000e+00	4.717507e+00
1.928000000000000e+00	4.717077e+00
1.929000000000000e+00	4.716645e+00
1.930000000000000e+00	4.716213e+00
1.931000000000000e+00	4.715781e+00
1.932000000000000e+00	4.715348e+00
1.933000000000000e+00	4.714915e+00
1.934000000000000e+00	4.714481e+00
1.935000000000000e+00	4.714047e+00
1.936000000000000e+00	4.713613e+00
1.937000000000000e+00	4.713178e+00
1.938000000000000e+00	4.712743e+00
1.939000000000000e+00	4.712307e+00
1.940000000000000e+00	4.711871e+00
1.941000000000000e+00	4.711434e+00
1.942000000000000e+00	4.710997e+00
1.943000000000000e+00	4.710559e+00
1.944000000000000e+00	4.710121e+00
1.945000000000000e+00	4.709682e+00
1.946000000000000e+00	4.709243e+00
1.947000000000000e+00	4.708804e+00
1.948000000000000e+00	4.708364e+00
1.949000000000000e+00	4.707924e+00
1.950000000000000e+00	4.707483e+00
1.951000000000000e+00	4.707042e+00
1.952000000000000e+00	4.706600e+00
1.953000000000000e+00	4.706158e+00
1.954000000000000e+00	4.705715e+00
1.955000000000000e+00	4.705272e+00
1.956000000000000e+00	4.704828e+00
1.957000000000000e+00	4.704384e+00
1.958000000000000e+00	4.703940e+00
1.959000000000000e+00	4.703495e+00
1.960000000000000e+00	4.703050e+00
1.961000000000000e+00	4.702603e+00
1.962000000000000e+00	4.702157e+00
1.963000000000000e+00	4.701710e+00
1.964000000000000e+00	4.701263e+00
1.965000000000000e+00	4.700815e+00
1.966000000000000e+00	4.700367e+00
1.967000000000000e+00	4.699918e+00
1.968000000000000e+00	4.699469e+00
1.969000000000000e+00	4.699019e+00
1.970000000000000e+00	4.698569e+00
1.971000000000000e+00	4.698119e+00
1.972000000000000e+00	4.697668e+00
1.973000000000000e+00	4.697216e+00
1.974000000000000e+00	4.696764e+00
1.975000000000000e+00	4.696311e+00
1.976000000000000e+00	4.695858e+00
1.977000000000000e+00	4.695405e+00
1.978000000000000e+00	4.694951e+00
1.979000000000000e+00	4.694497e+00
1.980000000000000e+00	4.694042e+00
1.981000000000000e+00	4.693586e+00
1.982000000000000e+00	4.693130e+00
1.983000000000000e+00	4.692674e+00
1.984000000000000e+00	4.692217e+00
1.985000000000000e+00	4.691760e+00
1.986000000000000e+00	4.691302e+00
